team,year,conf_wins,conf_losses,wins,losses,major_wins,major_losses,mid_major_wins,mid_major_losses,o_reb_rate,d_reb_rate,off_rating,def_rating,net_rating,sos_off,sos_def,sos_net,to_rate_off,to_rate_def,steal_rate,opp_steal_rate,pace,ftf,ftf_opp,conference,conf_avg_net,At-Large,DNQ,prob,max_prob,projected_champ,desc,seed_1,seed_2,seed_3,seed_4,seed_5,seed_6,seed_7,seed_8,seed_9,seed_10,seed_11,seed_12,seed_13,seed_14,seed_15,seed_16,pred_seed,rank
Ball State,2018,11,4,21,4,3,0,12,4,0.32906403940886697,0.6921587608906099,103.83221128948732,85.65510098394614,18.177110305541177,94.96143957355848,91.98312074981764,-2.97831882374082,0.1929046563192905,0.203125,0.11751662971175168,0.08705357142857142,75.16666666666667,0.2074468085106383,0.19363395225464192,MAC,2.2232225541386526,0.424,0.576,0.29,0.34,0,Last Four In,0.002,0.012,0.018,0.014,0.046,0.118,0.064,0.066,0.098,0.216,0.204,0.036,0.074,0.016,0.008,0.008,10,43
New Mexico,2018,9,7,20,8,3,1,11,7,0.2873769024171889,0.7045855379188712,104.0056550424128,92.0114122681883,11.994242774224515,96.51050078001349,91.82332790784338,-4.687172872170082,0.14578587699316628,0.23595505617977527,0.1252847380410023,0.06067415730337078,71.6734693877551,0.228643216080402,0.2403314917127072,Mountain West,-1.8011133775223298,0.158,0.842,0.47,0.47,1,In,0,0.006,0.014,0.032,0.032,0.08,0.046,0.048,0.128,0.224,0.184,0.07,0.048,0.044,0.016,0.028,10,44
West Virginia,2018,7,10,19,10,11,10,0,0,0.33715377268385865,0.6908431550317317,103.16091954022988,85.99333015721771,17.16758938301217,93.7398559914926,96.497376365029,2.757520373536403,0.1766848816029144,0.2381818181818182,0.14389799635701275,0.0890909090909091,68.625,0.17177914110429449,0.17484008528784648,Big 12,8.953940470081296,0.416,0.584,0.01,0.9,0,Last Four In,0,0.004,0.036,0.038,0.048,0.124,0.124,0.084,0.218,0.248,0.056,0.014,0.002,0.002,0.002,0,10,45
Northern Colorado,2018,13,2,21,5,2,0,3,2,0.24311377245508983,0.6825221238938053,100.6179775280899,91.4881623449831,9.1298151831068,96.7611110440618,93.03440671915472,-3.726704324907085,0.16831683168316833,0.23821339950372208,0.12128712871287128,0.08933002481389578,67.33333333333333,0.20630372492836677,0.2298507462686567,Big Sky,-2.8144587882471392,0.158,0.842,0.34,0.34,1,In,0,0.004,0.008,0.008,0.018,0.03,0.052,0.036,0.142,0.31,0.114,0.1,0.07,0.048,0.02,0.04,10,46
Central Michigan,2018,14,1,21,4,2,1,16,2,0.36414253897550114,0.7073170731707317,114.7222222222222,97.66277128547578,17.05945093674643,93.82924613674533,94.90149726567216,1.072251128926884,0.21236133122028525,0.1206896551724138,0.06022187004754358,0.11442006269592477,70.11111111111111,0.24125230202578268,0.13162118780096307,MAC,2.2232225541386526,0.55,0.45,0.34,0.34,1,In,0.01,0.008,0.01,0.014,0.09,0.064,0.062,0.182,0.032,0.142,0.228,0.066,0.034,0.032,0.012,0.014,11,47
Buffalo,2018,13,2,22,4,3,1,15,2,0.3694029850746269,0.6898106402164111,98.8089330024814,83.64532019704434,15.163612805437054,92.84895052334151,92.07554490614925,-0.7734056171922554,0.17064846416382254,0.28135593220338984,0.17235494880546076,0.06610169491525424,73.25,0.2209737827715356,0.21505376344086025,MAC,2.2232225541386526,0.562,0.438,0.34,0.34,1,In,0.004,0.006,0.03,0.008,0.062,0.07,0.034,0.094,0.06,0.138,0.33,0.102,0.026,0.014,0.016,0.006,11,48
Western Kentucky,2018,12,2,20,6,1,3,3,1,0.4463738508682329,0.6058631921824105,112.79999999999998,93.04050199657728,19.759498003422692,94.75178243334057,95.11779635211144,0.3660139187708483,0.12727272727272726,0.20606060606060608,0.12424242424242424,0.05454545454545454,66,0.2739273927392739,0.19732441471571907,C-USA,1.1290041989755468,0.1,0.9,0.89,0.89,1,In,0.002,0.004,0.004,0.008,0.014,0.04,0.008,0.01,0.03,0.008,0.474,0.156,0.088,0.056,0.074,0.024,11,49
Creighton,2018,11,7,17,11,12,10,3,0,0.2599795291709314,0.7043062200956938,102.73540241977904,98.73083024854574,4.004572171233306,93.51463169853876,99.38195525620438,5.867323557665626,0.17405063291139242,0.12063492063492064,0.02848101265822784,0.0984126984126984,63.2,0.1978021978021978,0.2255892255892256,Big East,4.098905813653786,0.532,0.468,0.02,0.61,0,Last Four Byes,0,0,0.004,0.022,0.04,0.042,0.118,0.152,0.18,0.064,0.328,0.046,0,0.002,0,0.002,11,50
Missouri State,2018,13,3,16,10,1,3,14,5,0.3326592517694641,0.6914414414414415,101.2899607403253,93.24022346368716,8.04973727663814,93.62467264063122,93.28440229998012,-0.34027034065111433,0.17231638418079095,0.22816901408450704,0.10451977401129944,0.09577464788732394,70.8,0.24104234527687296,0.17666666666666667,MVC,-3.6657669107926725,0.014,0.986,0.61,0.61,1,In,0,0,0,0.002,0.002,0.044,0.052,0.002,0.014,0.076,0.218,0.124,0.194,0.102,0.08,0.09,11,51
Belmont,2018,18,0,27,3,1,2,2,0,0.3635477582846004,0.7244979919678715,116.16559881715132,88.02747791952895,28.138120897622372,98.4254944790844,90.53404784212204,-7.891446636962376,0.19455252918287935,0.12062256809338522,0.04669260700389105,0.08171206225680934,62.303030303030305,0.1350210970464135,0.1908713692946058,OVC,-3.0721284414175187,0.336,0.664,0.81,0.81,1,In,0.05,0.034,0.01,0.002,0.01,0.068,0.024,0.024,0.014,0.01,0.058,0.406,0.196,0.06,0.014,0.02,12,52
