game_id,team,pace
401257694,Grambling,71.85
401257694,Florida,72.22966507177033
401257681,UIC,73.51633986928104
401257681,Eastern Illinois,67.72
401256475,Liberty,69.52995391705069
401256475,Ohio,75.56435643564356
401256447,Austin Peay,67.84864864864865
401256447,North Alabama,74.16
401264934,Central Michigan,70.94063926940639
401264934,Michigan,71.09604519774011
401259886,Charleston,77.8
401259886,South Carolina,71.53526970954357
401259066,Oral Roberts,75.5764705882353
401259066,Arkansas,75.89285714285714
401263499,Texas A&M Commerce,73
401263499,UT Arlington,68.05
401262831,George Mason,65.85310734463276
401262831,Pittsburgh,72.15686274509804
401261273,Georgia State,74.26804123711341
401261273,Georgia Tech,66.13333333333333
401259260,Longwood,72.88
401259260,Duke,67.75
401264577,New Hampshire,68.5
401264577,Boston College,71.84313725490196
401255712,Edward Waters,75
401255712,UAB,69.77540106951872
401414529,UConn,65
401414529,South Carolina,64
401415936,Seton Hall,73
401415936,South Dakota State,74
401414527,UConn,69
401414527,Stanford,71
401414528,Louisville,68
401414528,South Carolina,66
401415938,UCLA,67
401415938,South Dakota State,70
401426190,Seton Hall,71.5
401426190,Middle Tennessee,69
401414526,Michigan,66
401414526,Louisville,66.5
401424791,Seton Hall,71.33333333333334
401424791,Columbia,71
401414525,UConn,67.38461538461539
401414525,NC State,64
401424850,Middle Tennessee,69.64705882352942
401424850,Toledo,69.33333333333334
401414524,Texas,65
401414524,Stanford,70
401414523,Creighton,63
401414523,South Carolina,64.66666666666667
401424851,Alabama,69
401424851,South Dakota State,69.33333333333334
401424853,UCLA,68.5
401424853,Oregon State,72
401414530,South Dakota,58
401414530,Michigan,62.5
401414520,Tennessee,69
401414520,Louisville,67.33333333333333
401414519,Indiana,67
401414519,UConn,67.29411764705883
401414522,Notre Dame,66
401414522,NC State,64.44444444444444
401414517,Maryland,69
401414517,Stanford,69
401414516,Creighton,65.5
401414516,Iowa State,69
401414515,North Carolina,65
401414515,South Carolina,65.5
401414518,Ohio State,68
401414518,Texas,66
401424117,New Mexico,72
401424117,Oregon State,72.5
401424116,UCLA,67.25925925925927
401424116,Wyoming,64
401424315,Toledo,71.05882352941177
401424315,Marquette,75
401424312,Drake,75
401424312,South Dakota State,70
401424316,Vanderbilt,63
401424316,Middle Tennessee,66.88
401424313,Houston,72
401424313,Alabama,70
401424311,Boston College,76
401424311,Columbia,70
401424310,Drexel,68
401424310,Seton Hall,70.5
401414507,North Carolina,66.5
401414507,Arizona,65
401414514,UCF,65
401414514,UConn,66.47619047619048
401414508,Ohio State,72
401414508,LSU,75
401414513,Princeton,64
401414513,Indiana,65.5
401423550,Liberty,63
401423550,Vanderbilt,63
401423310,Purdue,70
401423310,Marquette,71.5
401423554,Wake Forest,67
401423554,Middle Tennessee,66.9090909090909
401423551,Alabama,69
401423551,Tulane,67
401414509,Belmont,67
401414509,Tennessee,67.5
401423735,Quinnipiac,69
401423735,Boston College,73.5
401423734,VCU,69
401423734,Seton Hall,70.19999999999999
401423732,Kent State,62
401423732,Toledo,68.16
401423556,Northern Iowa,73
401423556,Drake,74
401414510,Villanova,65
401414510,Michigan,62.333333333333336
401414512,Notre Dame,77
401414512,Oklahoma,87
401423733,Bucknell,63
401423733,Drexel,67.5
401414511,Kansas State,66
401414511,NC State,64.61538461538461
401414502,Kansas,74
401414502,Stanford,69.25
401414500,Georgia,67
401414500,Iowa State,68.5
401415947,Cleveland State,71
401415947,Saint Mary's,70
401414505,Gonzaga,62
401414505,Louisville,66.5
401423736,Portland,66
401423736,Oregon State,69.33333333333334
401414506,South Dakota,62
401414506,Baylor,66
401414504,Utah,64
401414504,Texas,65.66666666666666
401423737,Air Force,64
401423737,UCLA,66.28571428571429
401415990,Nevada,68
401415990,Bowling Green,67
401423553,Tulsa,64.72727272727272
401423553,Wyoming,64.36363636363636
401423552,San Diego,74
401423552,New Mexico,72.5
401414499,Miami,63
401414499,South Carolina,65.4
401414503,Florida Gulf Coast,75
401414503,Maryland,71.5
401423555,Minnesota,66
401423555,South Dakota State,69.80000000000001
401423530,Tennessee Tech,68
401423530,Houston,69.5
401415949,Davidson,58
401415949,Austin Peay,59
401423731,Columbia,71.66666666666667
401423731,Old Dominion,72
401414501,Creighton,67
401414501,Iowa,72
401415948,Northeastern,64
401415948,Furman,60
401414490,UNLV,70
401414490,Arizona,68.5
401414484,IUPUI,73
401414484,Oklahoma,81
401414498,Stephen F. Austin,69
401414498,North Carolina,68.33333333333333
401414485,UMass,69
401414485,Notre Dame,74
401415944,Cleveland State,71
401415944,Nevada,71
401414494,Belmont,64.44444444444444
401414494,Oregon,64
401414495,Jackson State,81
401414495,LSU,80
401415946,Northeastern,68
401415946,Davidson,65.5
401414486,Princeton,69.5
401414486,Kentucky,74
401414492,American University,69
401414492,Michigan,64.5
401414488,Florida,66
401414488,UCF,65.5
401414493,Buffalo,78
401414493,Tennessee,70.33333333333333
401414491,Missouri State,70
401414491,Ohio State,70.66666666666666
401415943,Saint Mary's,70.5
401415943,Bowling Green,69.5
401414497,Longwood,74
401414497,NC State,67.05882352941177
401414496,Charlotte,69
401414496,Indiana,67.66666666666667
401414487,Mercer,73
401414487,UConn,67.2
401414489,Villanova,65
401414489,BYU,68
401415945,Austin Peay,61
401415945,Furman,61.5
401414483,Kansas State,66
401414483,Washington State,68
401414481,Montana State,75
401414481,Stanford,70
401412964,UT Arlington,69
401412964,Iowa State,68.33333333333333
401422719,Colorado State,70
401422719,Portland,68.5
401422718,UC Irvine,66
401422718,UCLA,65.86046511627907
401414476,Fairfield,68
401414476,Texas,66.25
401414471,Georgia Tech,69
401414471,Kansas,72
401414469,Dayton,69
401414469,Georgia,68.5
401415941,Northeastern,67.33333333333333
401415941,Cleveland State,70
401422717,Old Dominion,71
401422717,Towson,69
401422716,Houston Baptist,66
401422716,Toledo,67.63636363636364
401422715,Bucknell,70.5
401422715,Fordham,78
401414480,Albany,71
401414480,Louisville,67
401422714,Stony Brook,63
401422714,VCU,66.5
401422713,Quinnipiac,65.5
401422713,Rhode Island,64
401414473,Arkansas,77
401414473,Utah,70.5
401414478,Delaware,72
401414478,Maryland,71.66666666666667
401415942,Nevada,69
401415942,Davidson,65.33333333333333
401414475,Illinois State,73
401414475,Iowa,72
401414477,Hawai'i,72
401414477,Baylor,68.5
401414479,Gonzaga,63.5
401414479,Nebraska,62
401414472,Florida Gulf Coast,72.5
401414472,Virginia Tech,72
401415940,Austin Peay,63.666666666666664
401415940,Saint Mary's,71
401414482,Howard,70
401414482,South Carolina,66.5
401414474,South Dakota,63.33333333333333
401414474,Ole Miss,66
401414470,Creighton,68.5
401414470,Colorado,71
401415939,Furman,65
401415939,Bowling Green,70.66666666666666
401414456,South Florida,67
401414456,Miami,65.5
401422712,Long Beach State,70
401422712,Oregon State,69.5
401414363,Florida State,67
401414363,Missouri State,68
401422720,Wofford,69
401422720,Middle Tennessee,67.51219512195122
401422711,San Diego,77
401422711,California Baptist,77
401422710,Idaho State,62.22222222222222
401422710,Wyoming,64.25806451612902
401422709,Tulsa,65.26315789473684
401422709,North Texas,68
401422708,Drake,72.64
401422708,Missouri,69.33333333333334
401422707,Murray State,66
401422707,Vanderbilt,65
401422706,Minnesota,69
401422706,Green Bay,72
401422705,Tennessee Tech,70
401422705,SMU,70
401422704,Ohio,74
401422704,South Dakota State,70.16666666666667
401422703,Air Force,70
401422703,San Francisco,75
401422702,Jacksonville State,66
401422702,Tulane,65.5
401414342,Mount St. Mary's,66
401414342,Longwood,70.5
401422721,Akron,67
401422721,Wake Forest,69
401422701,Houston,68.66666666666666
401422701,Louisiana Tech,67
401422700,Maine,68
401422700,Boston College,71.66666666666667
401422699,Kansas City,63
401422699,Northern Iowa,68
401422698,Alabama,72.25
401422698,Troy,80
401422697,Fairleigh Dickinson,69
401422697,Seton Hall,70.16666666666667
401422696,Norfolk State,63
401422696,Drexel,66
401414332,DePaul,71
401414332,Dayton,69.5
401422695,Grand Canyon,72
401422695,New Mexico,72
401422694,Ball State,75
401422694,Marquette,72.33333333333333
401414330,Incarnate Word,68
401414330,Howard,68.5
401422693,Holy Cross,78
401422693,Columbia,72.75
401422692,Campbell,58
401422692,Liberty,62.5
401422691,Southern Illinois,73
401422691,Purdue,71
401422690,Kent State,65
401422690,Youngstown State,66
401402525,Texas,65.6
401402525,Baylor,67
401404436,Incarnate Word,64.47058823529412
401404436,SE Louisiana,60.44444444444444
401402641,Illinois State,64.5
401402641,Northern Iowa,64.33333333333334
401408524,Delaware,69
401408524,Drexel,65.75
401404496,Bryant,59
401404496,Mount St. Mary's,62.5
401402698,Bucknell,68.33333333333333
401402698,American University,67.5
401402580,UC Irvine,63.5
401402580,Hawai'i,64.5
401402492,Jacksonville State,66.5
401402492,Florida Gulf Coast,71
401409257,Louisiana Tech,66.5
401409257,Charlotte,67
401402594,Columbia,72.4
401402594,Princeton,68.66666666666666
401404456,Grand Canyon,69
401404456,Stephen F. Austin,68.5
401402640,Northern Iowa,63.25
401402640,Missouri State,66
401404435,SE Louisiana,60.44444444444444
401404435,Texas A&M-CC,59.55555555555556
401402631,Norfolk State,65.5
401402631,Howard,68.33333333333333
401402523,Texas,65.3061224489796
401402523,Iowa State,66.66666666666667
401408523,Towson,69
401408523,Delaware,68.33333333333333
401409418,Alabama State,77
401409418,Jackson State,78.5
401402639,Illinois State,63.33333333333333
401402639,Southern Illinois,69
401404434,Incarnate Word,61.760000000000005
401404434,Houston Baptist,61
401402522,Oklahoma,77.66666666666667
401402522,Baylor,68
401408522,Charleston,72
401408522,Drexel,67
401409264,Ball State,74.5
401409264,Buffalo,73.5
401402604,Manhattan,65
401402604,Fairfield,66
401402638,Valparaiso,65
401402638,Northern Iowa,63.6
401409256,Middle Tennessee,67.10204081632652
401409256,Louisiana Tech,66
401402521,Kansas State,65
401402521,Texas,64.98245614035088
401408521,Northeastern,67.5
401408521,Towson,69
401402593,Yale,71
401402593,Columbia,72.33333333333333
401402637,Drake,72.24242424242425
401402637,Missouri State,67
401409255,North Texas,67.5
401409255,Charlotte,67.66666666666667
401409416,Southern,59
401409416,Jackson State,72.33333333333333
401402520,West Virginia,77
401402520,Iowa State,68.6829268292683
401404455,California Baptist,71
401404455,Grand Canyon,69
401402579,UC Davis,68.44444444444444
401402579,UC Irvine,64.64
401408520,William & Mary,71
401408520,Delaware,68.75
401408513,Albany,66
401408513,Maine,64
401402592,Harvard,70
401402592,Princeton,68.75
401402636,Loyola Chicago,63
401402636,Illinois State,63.75
401404454,Utah Valley,61
401404454,Stephen F. Austin,65.66666666666666
401402578,UC Riverside,67
401402578,Hawai'i,64.66666666666667
401402546,Northern Arizona,75
401402546,Montana State,73
401402519,Oklahoma State,70
401402519,Baylor,68.4
401408519,Charleston,71.5
401408519,Elon,70
401404433,New Orleans,74
401404433,SE Louisiana,64.61538461538461
401402630,Morgan State,65
401402630,Norfolk State,65
401402603,Manhattan,65
401402603,Quinnipiac,65.33333333333333
401402635,Indiana State,63
401402635,Southern Illinois,67
401409262,Akron,67
401409262,Buffalo,72
401402517,Kansas,75.66666666666666
401402517,Oklahoma,79
401409417,Grambling,74
401409417,Alabama State,73.5
401408518,Hofstra,59
401408518,Drexel,65.33333333333333
401404432,Incarnate Word,65.45454545454545
401404432,McNeese,77
401402609,Maryland-Eastern Shore,77
401402609,Howard,71.25
401402602,Niagara,65
401402602,Fairfield,66
401409263,Ball State,73.33333333333333
401409263,Toledo,68.09756097560975
401402464,South Florida,64
401402464,UCF,63.33333333333333
401402516,TCU,78
401402516,West Virginia,77
401402634,Bradley,65
401402634,Drake,71.02439024390245
401404495,Bryant,63
401404495,Fairleigh Dickinson,68
401404494,Wagner,66
401404494,Mount St. Mary's,64.33333333333334
401409414,Texas Southern,77.33333333333333
401409414,Southern,69.1764705882353
401402515,Oklahoma State,70
401402515,Texas Tech,73
401402697,Navy,63
401402697,Bucknell,67.25
401402696,Boston University,66
401402696,American University,67.66666666666667
401404453,Sam Houston,80
401404453,California Baptist,73
401402633,Evansville,69
401402633,Indiana State,67
401409254,Southern Miss,63
401409254,Middle Tennessee,66.52631578947368
401404452,UT Rio Grande Valley,64
401404452,Utah Valley,61
401409253,UAB,64
401409253,Louisiana Tech,65.25
401404431,New Orleans,72
401404431,Northwestern State,72
401402608,South Carolina State,76
401402608,Morgan State,70
401402601,Siena,70
401402601,Niagara,69
401408517,UNC Wilmington,56
401408517,Hofstra,58.5
401409252,Old Dominion,69
401409252,North Texas,66
401409415,Prairie View A&M,76
401409415,Alabama State,74
401409251,Rice,63
401409251,Charlotte,66.5
401404430,Nicholls,65
401404430,Incarnate Word,65.95121951219512
401402607,Maryland-Eastern Shore,76.5
401402607,Coppin State,77
401402600,Canisius,66
401402600,Manhattan,65.33333333333333
401402577,UC Davis,68.70588235294117
401402577,Long Beach State,69.5
401409294,Colorado State,68
401409294,UNLV,68
401402545,Idaho,76
401402545,Montana State,72.33333333333333
401402576,CSU Fullerton,70
401402576,UC Irvine,64.72727272727272
401402544,Northern Colorado,69
401402544,Northern Arizona,71
401402490,Stetson,75
401402490,Florida Gulf Coast,71.5
401402491,Liberty,61
401402491,Jacksonville State,65
401402463,Houston,67.5
401402463,South Florida,64.66666666666667
401409412,Arkansas-Pine Bluff,79
401409412,Jackson State,74.5
401409258,Bowling Green,71
401409258,Akron,68.66666666666666
401404451,Lamar,66
401404451,Sam Houston,76
401402575,UC Santa Barbara,63
401402575,UC Riverside,65.5
401402462,SMU,66
401402462,UCF,62
401409259,Western Michigan,75
401409259,Buffalo,72.25
401402599,Saint Peter's,67
401402599,Quinnipiac,65.5
401409250,Florida International,68
401409250,Southern Miss,68
401404450,UT Rio Grande Valley,68.5
401404450,Abilene Christian,74
401402574,CSU Bakersfield,62
401402574,Hawai'i,63.75
401409249,UAB,64.5
401409249,Western Kentucky,65
401402606,North Carolina Central,73
401402606,Norfolk State,67
401409260,Ball State,70.75
401409260,Northern Illinois,65
401402598,Iona,61
401402598,Fairfield,65
401409248,UTSA,70
401409248,Old Dominion,70.25
401409413,Grambling,69.5
401409413,Alabama A&M,66
401409247,Marshall,67
401409247,Rice,65
401402605,Delaware State,74
401402605,Howard,72
401409261,Ohio,71.5
401409261,Toledo,67.59183673469389
401409293,Colorado State,69.66666666666667
401409293,New Mexico,72.5
401402542,Idaho,75.5
401402542,Southern Utah,72
401402461,Houston,68.2
401402461,Tulane,67
401409292,Air Force,69.33333333333334
401409292,UNLV,68.33333333333333
401402541,Weber State,70
401402541,Montana State,72.5
401408512,NJIT,59
401408512,Maine,62.666666666666664
401408511,Vermont,66
401408511,Albany,65.33333333333333
401402460,Memphis,63
401402460,South Florida,64.25
401409246,Florida Atlantic,65
401409246,Florida International,68.5
401404449,New Mexico State,63
401404449,Lamar,64
401402573,Cal Poly,64
401402573,CSU Fullerton,66.5
401409245,UTSA,64.94117647058823
401409245,UTEP,60.44444444444444
401402540,Montana,76
401402540,Northern Arizona,73
401404465,Gonzaga,63.33333333333333
401404465,BYU,67.5
401404448,Seattle U,70
401404448,UT Rio Grande Valley,69.66666666666667
401402572,CSU Bakersfield,61.64705882352941
401402572,CSU Northridge,59.55555555555556
401402459,SMU,65.33333333333333
401402459,Temple,66
401408531,South Dakota,62.25
401408531,South Dakota State,69
401402539,Northern Colorado,67
401402539,Idaho State,64
401402597,Canisius,65.5
401402597,Monmouth,68
401402458,Tulsa,65.18518518518518
401402458,UCF,61.8
401402591,Cleveland State,68.75
401402591,IUPUI,70
401402596,Marist,63
401402596,Saint Peter's,65
401402595,Rider,62
401402595,Iona,61
401409291,Colorado State,66.5
401409291,Wyoming,63.38461538461538
401402538,Portland State,73
401402538,Idaho,75
401409290,San Diego State,72
401409290,New Mexico,72.8
401402535,Villanova,64.33333333333334
401402535,UConn,66.75862068965517
401402537,Weber State,64.5
401402537,Sacramento State,60
401404493,Sacred Heart,62
401404493,Fairleigh Dickinson,66
401404492,Long Island University,73
401404492,Wagner,69
401404491,St. Francis (PA),62
401404491,Mount St. Mary's,63.25
401404490,Bryant,64.66666666666667
401404490,St. Francis (BKN),68
401402694,Navy,66
401402694,Holy Cross,71.5
401402693,Lafayette,61
401402693,American University,66
401402695,Lehigh,72
401402695,Bucknell,68
401402692,Army,75
401402692,Boston University,69.5
401402457,Cincinnati,68
401402457,Houston,68.5
401409269,Air Force,67.75
401409269,Nevada,67.5
401404464,San Francisco,70
401404464,Gonzaga,63
401402456,East Carolina,67
401402456,Memphis,66
401408530,Kansas City,63.5
401408530,South Dakota,62.199999999999996
401402536,Eastern Washington,63
401402536,Northern Colorado,65
401404463,Portland,66
401404463,BYU,65.33333333333333
401409268,Utah State,71
401409268,UNLV,69
401402590,Cleveland State,68.2
401402590,Green Bay,70
401404447,UT Arlington,75.5
401404447,Troy,80.5
401402455,Wichita State,73.77777777777779
401402455,Tulsa,66.66666666666667
401408529,Oral Roberts,68
401408529,South Dakota State,68.75
401402589,Oakland,66
401402589,IUPUI,68
401409267,San José State,70
401409267,Colorado State,67.2
401402557,Longwood,69.66666666666667
401402557,Campbell,63.5
401409266,Boise State,72
401409266,San Diego State,72
401402661,Utah,67.66666666666667
401402661,Stanford,68.66666666666666
401402534,Seton Hall,70
401402534,Villanova,65
401409265,Utah State,71
401409265,Fresno State,71
401402487,Stetson,69
401402487,North Alabama,64
401402571,Indiana,68.5
401402571,Iowa,71.33333333333334
401408528,North Dakota State,70
401408528,Kansas City,66.66666666666667
401402488,Jacksonville,71
401402488,Jacksonville State,66
401368122,Texas Tech,69
401368122,Baylor,67.83333333333333
401402533,Marquette,71.25
401402533,UConn,66.9090909090909
401404446,Louisiana,67
401404446,UT Arlington,72.66666666666667
401402711,Kentucky,69
401402711,South Carolina,66.42857142857143
401402489,North Florida,68
401402489,Florida Gulf Coast,70.8
401402512,UMass,65
401402512,Dayton,66.66666666666667
401402486,Eastern Kentucky,62
401402486,Liberty,60.75
401408527,North Dakota,71
401408527,Oral Roberts,68.5
401404445,Little Rock,72
401404445,Troy,77.33333333333333
401402481,Miami,64.66666666666667
401402481,NC State,66.47619047619048
401418108,Princeton,68.8
401418108,Harvard,70
401404419,Furman,64.25
401404419,Mercer,68
401374988,UC Santa Barbara,63.5
401374988,Hawai'i,63.2
401402532,Seton Hall,69.625
401402532,Creighton,68.2
401374989,Long Beach State,67.66666666666667
401374989,UC Riverside,65
401402555,UNC Asheville,77
401402555,Longwood,72.5
401402710,Kentucky,68.66666666666666
401402710,Tennessee,70
401368118,Iowa State,68.73469387755102
401368118,West Virginia,74.33333333333334
401402531,St. John's,60
401402531,Villanova,64.2
401375177,Manhattan,65.93939393939394
401375177,Marist,65.41176470588235
401375173,Fairfield,65.19999999999999
401375173,Saint Peter's,64.66666666666667
401374992,Cal Poly,65.5
401374992,UC San Diego,68
401404462,Santa Clara,71
401404462,San Francisco,70
401379440,Prairie View A&M,77.5
401379440,Texas Southern,77.17647058823529
401402570,Nebraska,69.5
401402570,Iowa,72.25
401402556,Gardner-Webb,66
401402556,Campbell,64.66666666666667
401402709,Ole Miss,68
401402709,South Carolina,66.625
401375818,Grand Canyon,67.75
401375818,Utah Tech,64
401374991,CSU Fullerton,67
401374991,UC Davis,68.16
401374990,CSU Bakersfield,62.72
401374990,UC Irvine,64.58536585365854
401404461,Loyola Marymount,66
401404461,Portland,65.75
401408526,Western Illinois,70
401408526,South Dakota,63.5
401408449,UMass Lowell,60
401408449,NJIT,60.5
401379425,Mississippi Valley State,86
401379425,Jackson State,76.8
401379301,Arkansas-Pine Bluff,71
401379301,Alcorn State,64
401375817,Lamar,68.33333333333333
401375817,California Baptist,74
401367618,Delaware,69.6
401367618,James Madison,73
401402569,Indiana,68.2
401402569,Ohio State,70.75
401368119,Kansas,79.5
401368119,Oklahoma,81.19999999999999
401402650,Tennessee Tech,65
401402650,Belmont,61.53846153846154
401379410,Grambling,71
401379410,Alabama State,74
401379279,Southern,66.37037037037037
401379279,Alabama A&M,63.55555555555555
401378877,UTSA,65.28
401378877,Rice,66
401378040,UTEP,61.64705882352941
401378040,North Texas,65.25
401378025,Old Dominion,69.6
401378025,Middle Tennessee,66.21538461538462
401377950,UAB,64.33333333333334
401377950,Louisiana Tech,65.8
401375815,UT Rio Grande Valley,72.5
401375815,Stephen F. Austin,69.5
401375813,Abilene Christian,70
401375813,Tarleton,66
401375465,McNeese,71.5
401375465,Houston Baptist,63.33333333333333
401375463,Texas A&M-CC,62.588235294117645
401375463,Incarnate Word,66.61224489795919
401368215,Illinois State,64.6
401368215,Bradley,67
401402480,Miami,64.5
401402480,Notre Dame,71.25
401408448,Binghamton,69
401408448,Vermont,65.5
401402530,Marquette,73.4
401402530,DePaul,77
401368121,Oklahoma State,69
401368121,Texas,65.1076923076923
401411772,Central Connecticut,65
401411772,Sacred Heart,64.5
401408447,New Hampshire,60
401408447,Albany,63.75
401402690,Loyola (MD),60
401402690,Lafayette,59
401379381,Bethune-Cookman,72
401379381,Florida A&M,69
401377903,Southern Miss,66.66666666666667
401377903,Charlotte,66.2
401376366,Yale,68.5
401376366,Brown,66
401375816,New Mexico State,63.5
401375816,Utah Valley,61.66666666666667
401375464,SE Louisiana,65.17647058823529
401375464,Northwestern State,70.5
401375462,New Orleans,71.66666666666667
401375462,Nicholls,67
401375176,Rider,61
401375176,Quinnipiac,65.19999999999999
401375174,Siena,70
401375174,Monmouth,70
401368219,Southern Illinois,66
401368219,Valparaiso,65
401368218,Missouri State,67.6
401368218,Loyola Chicago,65.5
401368217,Northern Iowa,65.16666666666667
401368217,Evansville,70.5
401368120,Kansas State,67
401368120,TCU,75
401367742,Western Michigan,72
401367742,Toledo,67.64912280701753
401367740,Central Michigan,69
401367740,Northern Illinois,67
401367738,Miami (OH),74
401367738,Akron,70
401367737,Bowling Green,71.39999999999999
401367737,Buffalo,71.8
401367622,Northeastern,69.2
401367622,Charleston,73.66666666666666
401367620,Elon,66
401367620,William & Mary,67.5
401367619,Drexel,66.42857142857143
401367619,Towson,69.75
401408525,Denver,68
401408525,South Dakota State,68.66666666666666
401402511,Saint Joseph's,64
401402511,UMass,64
401408510,Hartford,66
401408510,Maine,63.25
401402691,Colgate,56
401402691,Navy,63
401377991,Western Kentucky,62.5
401377991,Marshall,64
401375814,Seattle U,69
401375814,Chicago State,70
401375175,Iona,63
401375175,Canisius,65.66666666666666
401368216,Drake,71.34693877551021
401368216,Indiana State,69
401367741,Eastern Michigan,75
401367741,Ball State,71.39999999999999
401367739,Ohio,71.66666666666667
401367739,Kent State,66.66666666666667
401367621,Hofstra,60.33333333333333
401367621,UNC Wilmington,58.5
401402478,Virginia Tech,68.5
401402478,NC State,66.39999999999999
401402529,Georgetown,69
401402529,UConn,67.02702702702703
401377928,Florida Atlantic,64.5
401377928,Florida International,66.66666666666667
401402510,VCU,64
401402510,Dayton,65.25
401402660,Utah,68.5
401402660,Oregon,65.77777777777777
401374712,Montana,69.5
401374712,Sacramento State,62
401402708,Alabama,72.2
401402708,Tennessee,71.39999999999999
401402659,Colorado,67.5
401402659,Stanford,68.14285714285714
401402568,Nebraska,70.33333333333333
401402568,Michigan,66.2
401374716,Eastern Washington,62.5
401374716,Portland State,68.5
401402476,Georgia Tech,66.5
401402476,Notre Dame,70.4
401404444,Georgia Southern,77
401404444,UT Arlington,73.75
401374713,Weber State,68.33333333333333
401374713,Southern Utah,73
401374715,Montana State,72.2
401374715,Northern Colorado,65.75
401374714,Idaho,75
401374714,Northern Arizona,73.25
401402449,Fordham,70
401402449,UMass,63.75
401402707,Kentucky,69.25
401402707,LSU,77.33333333333333
401418107,Harvard,69.66666666666667
401418107,Dartmouth,72
401376408,Pennsylvania,61
401376408,Princeton,67.83333333333333
401402567,Northwestern,66
401402567,Iowa,70.6
401402475,Miami,64.80000000000001
401402475,Louisville,66.83333333333334
401404443,Texas State,62
401404443,Louisiana,66
401376380,Columbia,72.28571428571429
401376380,Cornell,73
401404460,Santa Clara,76
401404460,San Diego,77.33333333333333
401402448,Saint Joseph's,61.5
401402448,Rhode Island,61.5
401402649,Murray State,64
401402649,Tennessee Tech,64
401402528,Butler,60
401402528,Seton Hall,68.66666666666666
401402706,Florida,68
401402706,Ole Miss,68.33333333333333
401404459,Loyola Marymount,68.5
401404459,Saint Mary's,70.5
401404442,Little Rock,70.5
401404442,Appalachian State,70
401402474,Florida State,67.5
401402474,NC State,66.62068965517241
401402648,Austin Peay,61
401402648,Belmont,60
401402565,Indiana,68.83333333333334
401402565,Maryland,72
401402447,George Washington,62
401402447,VCU,63.5
401402527,Xavier,68
401402527,St. John's,64
401404418,Furman,64.6
401404418,Wofford,70.5
401402705,Arkansas,76.5
401402705,South Carolina,67.66666666666667
401404441,Coastal Carolina,88
401404441,Troy,81.25
401402566,Michigan State,72
401402566,Ohio State,71
401402473,Virginia Tech,68.16
401402473,North Carolina,67.87878787878788
401404417,Samford,69
401404417,Mercer,68
401402526,Georgetown,68.5
401402526,Providence,71
401402446,Davidson,64.24242424242424
401402446,Dayton,64
401386720,CSU Northridge,60.705882352941174
401386720,Hawai'i,63.33333333333333
401402658,Utah,67.8
401402658,Washington State,66
401374987,CSU Bakersfield,63.76470588235294
401374987,UC San Diego,67.29411764705883
401374985,Cal Poly,65.66666666666666
401374985,UC Irvine,65.14285714285714
401402704,Alabama,71
401402704,Georgia,68
401402657,UCLA,65.09803921568627
401402657,Oregon,63.07692307692307
401374986,CSU Fullerton,67.5
401374986,UC Riverside,66.25
401374984,Long Beach State,68
401374984,UC Davis,68.84848484848484
401402564,Illinois,67
401402564,Nebraska,70.25
401402472,Wake Forest,67.66666666666667
401402472,Georgia Tech,66
401402585,Milwaukee,61
401402585,Green Bay,67.66666666666667
401402551,UNC Asheville,70
401402551,South Carolina Upstate,64
401378876,UTEP,64.32000000000001
401378876,Rice,67
401375812,Grand Canyon,67.8
401375812,Utah Valley,62.5
401375811,Lamar,69.5
401375811,UT Rio Grande Valley,73
401402445,George Mason,64
401402445,Fordham,68
401378039,UTSA,65.21212121212122
401378039,North Texas,64.2
401375810,New Mexico State,65.33333333333333
401375810,Stephen F. Austin,69.2
401402703,Mississippi State,79
401402703,Kentucky,71.2
401402587,Robert Morris,59
401402587,IUPUI,66.25
401402586,Oakland,64.5
401402586,Youngstown State,65
401383151,Wagner,71
401383151,Merrimack,76
401378908,Southern Miss,66
401378908,UAB,65
401376495,Mount St. Mary's,63.4
401376495,St. Francis (PA),63.5
401376486,Central Connecticut,65
401376486,St. Francis (BKN),67
401376477,Fairleigh Dickinson,64.5
401376477,Sacred Heart,63.33333333333333
401376424,Long Island University,68.5
401376424,Bryant,64.5
401375170,Saint Peter's,68
401375170,Siena,72.33333333333333
401368214,Missouri State,67.66666666666667
401368214,Valparaiso,65.33333333333333
401368213,Southern Illinois,64.80000000000001
401368213,Loyola Chicago,63.666666666666664
401368211,Drake,72.13793103448276
401368211,Evansville,72.64
401367617,Northeastern,67.33333333333333
401367617,UNC Wilmington,59
401367616,Hofstra,62.25
401367616,Charleston,72.5
401367615,Drexel,66.25
401367615,James Madison,69
401367614,Delaware,71.5
401367614,Towson,72.2
401402562,Minnesota,69.66666666666667
401402562,Northwestern,67.5
401382349,Southern,67.2
401382349,Alabama State,73.2
401379325,Arkansas-Pine Bluff,72.33333333333333
401379325,Jackson State,75.5
401379300,Mississippi Valley State,80
401379300,Alcorn State,69
401402552,Hampton,76
401402552,Longwood,73
401402471,Duke,67
401402471,Miami,65.5
401379278,Grambling,71
401379278,Alabama A&M,65.84615384615384
401368212,Northern Iowa,65.57142857142857
401368212,Indiana State,69.25
401404416,Chattanooga,65.77777777777777
401404416,Furman,63.83673469387755
401402656,Oregon State,67.4
401402656,Stanford,66.875
401404458,Pacific,77
401404458,Santa Clara,76.33333333333334
401402588,Northern Kentucky,68
401402588,Cleveland State,68.33333333333333
