id,tournament_id
401376493,NA
401376468,NA
401376458,NA
401376423,NA
401376141,NA
401376138,NA
401375338,NA
401375337,NA
401375162,NA
401375159,NA
401375158,NA
401374032,NA
401374031,NA
401374029,NA
401374027,NA
401369615,NA
401368203,NA
401367849,NA
401378038,NA
401364334,NA
401364332,NA
401384237,NA
401379063,NA
401375455,NA
401375453,NA
401374028,NA
401369612,NA
401364596,NA
401405358,NA
401369609,NA
401369614,NA
401414071,NA
401379198,NA
401379103,NA
401379080,NA
401377969,NA
401377926,NA
401376140,NA
401375454,NA
401375452,NA
401375160,NA
401367848,NA
401367847,NA
401377866,NA
401376136,NA
401376139,NA
401376137,NA
401375161,NA
401382184,NA
401364695,NA
401368104,NA
401392152,NA
401377865,NA
401368107,NA
401368103,NA
401368106,NA
401368105,NA
401364593,NA
401413353,NA
401412472,NA
401381658,NA
401379358,NA
401379166,NA
401378906,NA
401377862,NA
401374830,NA
401374828,NA
401374526,NA
401374523,NA
401374522,NA
401374229,NA
401374227,NA
401374226,NA
401372901,NA
401367724,NA
401367723,NA
401367722,NA
401367721,NA
401367720,NA
401367719,NA
401410972,NA
401382477,NA
401379216,NA
401374831,NA
401374829,NA
401374527,NA
401374525,NA
401374524,NA
401374228,NA
401374225,NA
401407949,NA
401376374,NA
401377863,NA
401364694,NA
401374975,NA
401413555,NA
401411570,NA
401410430,NA
401404585,NA
401374827,NA
401374826,NA
401406707,NA
401412480,NA
401413656,NA
401412475,NA
401374696,NA
401414031,NA
401408020,NA
401412483,NA
401408140,NA
401405361,NA
401401111,NA
401375157,NA
401405364,NA
401379439,NA
401379322,NA
401409354,NA
401405410,NA
401364592,NA
401412462,NA
401379276,NA
401379025,NA
401378995,NA
401412486,NA
401412484,NA
401410928,NA
401408139,NA
401405366,NA
401382455,NA
401381156,NA
401378976,NA
401414952,NA
401379755,NA
401377861,NA
401364326,NA
401414920,NA
401364692,NA
401382183,NA
401364323,NA
401408138,NA
401382645,NA
401382182,NA
401369604,NA
401382178,NA
401364588,NA
401382181,NA
401382180,NA
401382179,NA
401368199,NA
401368198,NA
401364589,NA
401364327,NA
401364324,NA
401369603,NA
401369608,NA
401378399,NA
401369607,NA
401364591,NA
401381862,NA
401379789,NA
401374521,NA
401369605,NA
401368200,NA
401367603,NA
401367602,NA
401367600,NA
401364321,NA
401364325,NA
401379829,NA
401379774,NA
401376135,NA
401376134,NA
401368201,NA
401367604,NA
401367601,NA
401364590,NA
401368102,NA
401364322,NA
401369606,NA
401374520,NA
401374519,NA
401369602,NA
401386738,NA
401374974,NA
401368100,NA
401374973,NA
401376407,NA
401376400,NA
401375333,NA
401413655,NA
401376379,NA
401376372,NA
401375335,NA
401375152,NA
401374972,NA
401374692,NA
401374022,NA
401367938,NA
401367937,NA
401367936,NA
401367844,NA
401374822,NA
401364587,NA
401367935,NA
401379408,NA
401379321,NA
401379009,NA
401377899,NA
401375794,NA
401375793,NA
401375792,NA
401375790,NA
401375613,NA
401375336,NA
401374971,NA
401374695,NA
401374694,NA
401374693,NA
401374518,NA
401367934,NA
401367843,NA
401364690,NA
401364689,NA
401374224,NA
401384437,NA
401379079,NA
401378874,NA
401377946,NA
401377925,NA
401377860,NA
401376133,NA
401375791,NA
401375789,NA
401375612,NA
401375611,NA
401375451,NA
401375448,NA
401374823,NA
401372900,NA
401368197,NA
401368099,NA
401367845,NA
401364693,NA
401364691,NA
401375609,NA
401379062,NA
401376441,NA
401368098,NA
401374024,NA
401382476,NA
401381870,NA
401379378,NA
401379336,NA
401379297,NA
401379275,NA
401379145,NA
401379126,NA
401379024,NA
401378994,NA
401378975,NA
401378894,NA
401378860,NA
401377859,NA
401377858,NA
401377857,NA
401376485,NA
401376451,NA
401376132,NA
401376131,NA
401376130,NA
401375610,NA
401375450,NA
401375449,NA
401375334,NA
401375154,NA
401375153,NA
401374825,NA
401374824,NA
401374821,NA
401374820,NA
401374517,NA
401374516,NA
401374223,NA
401374222,NA
401374220,NA
401374026,NA
401374021,NA
401367846,NA
401367841,NA
401367718,NA
401367716,NA
401367713,NA
401379215,NA
401379165,NA
401379102,NA
401376433,NA
401375156,NA
401375155,NA
401374221,NA
401374023,NA
401367842,NA
401367717,NA
401367715,NA
401367714,NA
401378037,NA
401379393,NA
401382176,NA
401382172,NA
401382177,NA
401382175,NA
401382174,NA
401382173,NA
401368193,NA
401378398,NA
401379828,NA
401378397,NA
401376406,NA
401376371,NA
401376129,NA
401376128,NA
401368195,NA
401368194,NA
401367599,NA
401367598,NA
401367597,NA
401376399,NA
401376378,NA
401368196,NA
401379773,NA
401367596,NA
401374968,NA
401387131,NA
401374970,NA
401374969,NA
401374967,NA
401374687,NA
401367933,NA
401377945,NA
401375788,NA
401374691,NA
401374690,NA
401367932,NA
401367931,NA
401367929,NA
401364318,NA
401364319,NA
401369598,NA
401364585,NA
401369596,NA
401378893,NA
401378873,NA
401376127,NA
401376126,NA
401375787,NA
401375608,NA
401375606,NA
401374689,NA
401374020,NA
401374017,NA
401367840,NA
401364687,NA
401364586,NA
401377924,NA
401364320,NA
401364314,NA
401364316,NA
401369600,NA
401374019,NA
401378023,NA
401376502,NA
401376484,NA
401376450,NA
401376440,NA
401376432,NA
401376125,NA
401376124,NA
401375786,NA
401375607,NA
401375605,NA
401375332,NA
401375331,NA
401375330,NA
401375329,NA
401375151,NA
401375150,NA
401375149,NA
401375148,NA
401375147,NA
401374016,NA
401374015,NA
401369601,NA
401369597,NA
401367839,NA
401364583,NA
401364582,NA
401364317,NA
401379197,NA
401379180,NA
401377968,NA
401375446,NA
401369599,NA
401364584,NA
401364315,NA
401400991,NA
401379078,NA
401377898,NA
401375447,NA
401375445,NA
401369595,NA
401402191,NA
401374018,NA
401374688,NA
401367930,NA
401364688,NA
401375785,NA
401364686,NA
401364684,NA
401368093,NA
401404213,NA
401379788,NA
401377855,NA
401377852,NA
401375783,NA
401377853,NA
401364577,NA
401368097,NA
401413540,NA
401401507,NA
401392150,NA
401381657,NA
401379357,NA
401379164,NA
401377854,NA
401375784,NA
401374819,NA
401374513,NA
401374219,NA
401374217,NA
401374216,NA
401374215,NA
401372899,NA
401367712,NA
401367711,NA
401367710,NA
401367709,NA
401367707,NA
401408011,NA
401379125,NA
401367708,NA
401398578,NA
401379335,NA
401379214,NA
401377856,NA
401374734,NA
401374514,NA
401374512,NA
401374218,NA
401410620,NA
401398592,NA
401374515,NA
401374511,NA
401415159,NA
401415669,NA
401374966,NA
401414930,NA
401364685,NA
401404215,NA
401374818,NA
401374816,NA
401374814,NA
401369508,NA
401410479,NA
401408950,NA
401404211,NA
401402155,NA
401374817,NA
401374815,NA
401364580,NA
401364581,NA
401410990,NA
401410969,NA
401374664,NA
401374686,NA
401398905,NA
401413457,NA
401364579,NA
401364313,NA
401406712,NA
401405365,NA
401405359,NA
401400268,NA
401384440,NA
401382348,NA
401379422,NA
401379407,NA
401379296,NA
401414872,NA
401405431,NA
401378993,NA
401412481,NA
401412350,NA
401402999,NA
401402873,NA
401382454,NA
401408410,NA
401412473,NA
401409436,NA
401378974,NA
401411831,NA
401402059,NA
401375562,NA
401408130,NA
401382170,NA
401382171,NA
401369591,NA
401364309,NA
401382167,NA
401364312,NA
401382169,NA
401382168,NA
401378859,NA
401378036,NA
401377850,NA
401372898,NA
401368192,NA
401368191,NA
401364310,NA
401378395,NA
401369590,NA
401369593,NA
401382166,NA
401406710,NA
401379787,NA
401379754,NA
401378940,NA
401377851,NA
401376123,NA
401376122,NA
401374510,NA
401369589,NA
401367595,NA
401367594,NA
401367593,NA
401367591,NA
401364578,NA
401364307,NA
401364576,NA
401369592,NA
401379861,NA
401377967,NA
401377897,NA
401377849,NA
401374509,NA
401364308,NA
401369594,NA
401364311,NA
401378396,NA
401374508,NA
401374507,NA
401369588,NA
401367592,NA
401385872,NA
401368090,NA
401374505,NA
401368091,NA
401374009,NA
401374965,NA
401374964,NA
401368089,NA
401368092,NA
401368189,NA
401376393,NA
401374963,NA
401374962,NA
401367928,NA
401367927,NA
401367926,NA
401364681,NA
401364680,NA
401364679,NA
401374685,NA
401374809,NA
401379037,NA
401367924,NA
401379438,NA
401379377,NA
401379023,NA
401375782,NA
401375781,NA
401374684,NA
401374681,NA
401367835,NA
401364683,NA
401375146,NA
401374213,NA
401364682,NA
401412961,NA
401379319,NA
401379273,NA
401379077,NA
401377847,NA
401375604,NA
401375603,NA
401375444,NA
401375328,NA
401374810,NA
401374682,NA
401367925,NA
401367838,NA
401367837,NA
401367836,NA
401414598,NA
401374014,NA
401379060,NA
401374011,NA
401368088,NA
401379406,NA
401379356,NA
401379334,NA
401379295,NA
401379179,NA
401379163,NA
401379124,NA
401379101,NA
401378992,NA
401378973,NA
401377848,NA
401376414,NA
401376386,NA
401376365,NA
401376121,NA
401376120,NA
401376119,NA
401376118,NA
401375780,NA
401375779,NA
401375778,NA
401375602,NA
401375601,NA
401375600,NA
401375443,NA
401375442,NA
401375441,NA
401375327,NA
401375326,NA
401375325,NA
401375145,NA
401375144,NA
401375143,NA
401374813,NA
401374812,NA
401374811,NA
401374808,NA
401374683,NA
401374506,NA
401374211,NA
401374210,NA
401374012,NA
401374010,NA
401368190,NA
401368188,NA
401367834,NA
401367833,NA
401367703,NA
401367702,NA
401375777,NA
401375142,NA
401374214,NA
401374013,NA
401367706,NA
401367705,NA
401367704,NA
401367701,NA
401381665,NA
401374212,NA
401379392,NA
401382165,NA
401382164,NA
401382163,NA
401382162,NA
401382161,NA
401382160,NA
401368186,NA
401379772,NA
401378394,NA
401379802,NA
401379753,NA
401378393,NA
401376492,NA
401376483,NA
401376431,NA
401376422,NA
401376116,NA
401368187,NA
401367590,NA
401367589,NA
401367588,NA
401367587,NA
401376117,NA
401414790,NA
401402058,NA
401374960,NA
401374959,NA
401367923,NA
401367922,NA
401367921,NA
401374961,NA
401374958,NA
401374676,NA
401367920,NA
401367919,NA
401374680,NA
401364305,NA
401413654,NA
401369587,NA
401402149,NA
401386716,NA
401377846,NA
401376758,NA
401375776,NA
401375775,NA
401375774,NA
401375773,NA
401375599,NA
401375598,NA
401375597,NA
401374679,NA
401374678,NA
401374677,NA
401368185,NA
401367831,NA
401364303,NA
401409352,NA
401377896,NA
401375772,NA
401364304,NA
401369584,NA
401364574,NA
401378892,NA
401377966,NA
401376467,NA
401376115,NA
401376113,NA
401376112,NA
401375324,NA
401375323,NA
401375140,NA
401375139,NA
401375138,NA
401375137,NA
401368184,NA
401364572,NA
401364306,NA
401404212,NA
401408091,NA
401379144,NA
401378022,NA
401375440,NA
401375439,NA
401369582,NA
401369586,NA
401369585,NA
401408090,NA
401387144,NA
401379100,NA
401379076,NA
401379059,NA
401377923,NA
401376114,NA
401375438,NA
401375141,NA
401369581,NA
401367830,NA
401367829,NA
401414051,NA
401369583,NA
401367832,NA
401379178,NA
401364675,NA
401364677,NA
401364674,NA
401364571,NA
401368094,NA
401368087,NA
401377844,NA
401364678,NA
401364573,NA
401368086,NA
401378392,NA
401412531,NA
401402854,NA
401401503,NA
401379752,NA
401379355,NA
401377845,NA
401377842,NA
401374806,NA
401374504,NA
401374503,NA
401374501,NA
401374209,NA
401374208,NA
401374207,NA
401374206,NA
401374205,NA
401374007,NA
401368085,NA
401367700,NA
401367699,NA
401367698,NA
401367696,NA
401367695,NA
401364570,NA
401367697,NA
401364569,NA
401409244,NA
401402057,NA
401401135,NA
401379391,NA
401379333,NA
401379213,NA
401379162,NA
401377843,NA
401374805,NA
401402016,NA
401412966,NA
401374006,NA
401374004,NA
401374003,NA
401412967,NA
401412965,NA
401374008,NA
401364676,NA
401374500,NA
401374005,NA
401374957,NA
401411935,NA
401412370,NA
401409243,NA
401374807,NA
401412494,NA
401408270,NA
401374803,NA
401374802,NA
401375708,NA
401413314,NA
401413313,NA
401409010,NA
401405471,NA
401412461,NA
401408019,NA
401408009,NA
401402878,NA
401364302,NA
401412476,NA
401412474,NA
401405787,NA
401405375,NA
401405372,NA
401405367,NA
401402795,NA
401402791,NA
401400267,NA
401413312,NA
401411936,NA
401382347,NA
401379318,NA
401379294,NA
401379272,NA
401369580,NA
401364568,NA
401414775,NA
401413311,NA
401412962,NA
401411692,NA
401408079,NA
401402190,NA
401402015,NA
401401501,NA
401381155,NA
401379376,NA
401379036,NA
401413310,NA
401413309,NA
401409351,NA
401375760,NA
401401150,NA
401364563,NA
401382159,NA
401402807,NA
401369577,NA
401408078,NA
401368084,NA
401382158,NA
401369576,NA
401382157,NA
401379786,NA
401377840,NA
401377838,NA
401376111,NA
401368183,NA
401368182,NA
401368181,NA
401368180,NA
401368081,NA
401364564,NA
401364301,NA
401382154,NA
401369575,NA
401382156,NA
401382155,NA
401379884,NA
401379801,NA
401379751,NA
401378391,NA
401376110,NA
401374499,NA
401374497,NA
401369579,NA
401367823,NA
401367693,NA
401367586,NA
401367585,NA
401367583,NA
401364566,NA
401364562,NA
401364567,NA
401364298,NA
401364565,NA
401374498,NA
401367584,NA
401367582,NA
401369578,NA
401373089,NA
401369574,NA
401408077,NA
401408076,NA
401377841,NA
401377839,NA
401364299,NA
401374956,NA
401364672,NA
401368082,NA
401368080,NA
401375136,NA
401374953,NA
401379075,NA
401379143,NA
401378021,NA
401367914,NA
401386713,NA
401376405,NA
401376392,NA
401375771,NA
401375768,NA
401374955,NA
401374674,NA
401367918,NA
401367917,NA
401367916,NA
401367915,NA
401367826,NA
401364673,NA
401374000,NA
401368083,NA
401413037,NA
401379354,NA
401379293,NA
401379271,NA
401377837,NA
401376398,NA
401376385,NA
401375770,NA
401375769,NA
401375321,NA
401374954,NA
401374800,NA
401374673,NA
401374672,NA
401374671,NA
401364670,NA
401379421,NA
401379099,NA
401378872,NA
401378858,NA
401378035,NA
401377944,NA
401377922,NA
401375766,NA
401375596,NA
401375595,NA
401375592,NA
401375437,NA
401375435,NA
401375320,NA
401374799,NA
401374797,NA
401374796,NA
401374675,NA
401367828,NA
401367827,NA
401367824,NA
401364669,NA
401374002,NA
401373997,NA
401379256,NA
401412485,NA
401412482,NA
401401500,NA
401379437,NA
401379375,NA
401379212,NA
401379161,NA
401379058,NA
401376476,NA
401376449,NA
401376439,NA
401376109,NA
401376108,NA
401376107,NA
401376106,NA
401375767,NA
401375593,NA
401375436,NA
401375319,NA
401375135,NA
401375134,NA
401375133,NA
401375132,NA
401374801,NA
401374798,NA
401374494,NA
401374203,NA
401374201,NA
401374200,NA
401374001,NA
401373999,NA
401373998,NA
401372897,NA
401367694,NA
401367692,NA
401367691,NA
401364671,NA
401379405,NA
401377895,NA
401376457,NA
401376421,NA
401375594,NA
401374496,NA
401367825,NA
401367690,NA
401367689,NA
401381664,NA
401375322,NA
401374495,NA
401374202,NA
401382153,NA
401382152,NA
401382151,NA
401382150,NA
401404214,NA
401382149,NA
401379810,NA
401379771,NA
401368177,NA
401368175,NA
401376104,NA
401408073,NA
401376404,NA
401376105,NA
401368179,NA
401368178,NA
401368176,NA
401367581,NA
401367580,NA
401367579,NA
401367578,NA
401378390,NA
401402056,NA
401376397,NA
401376391,NA
401376384,NA
401364560,NA
401379883,NA
401379860,NA
401402055,NA
401387132,NA
401382148,NA
401374952,NA
401374951,NA
401374950,NA
401374949,NA
401367911,NA
401367913,NA
401378034,NA
401375765,NA
401375764,NA
401375763,NA
401375591,NA
401374670,NA
401374669,NA
401374667,NA
401374666,NA
401367912,NA
401367910,NA
401364297,NA
401367822,NA
401367909,NA
401369568,NA
401369573,NA
401376103,NA
401376102,NA
401375762,NA
401375761,NA
401375590,NA
401375588,NA
401374668,NA
401364561,NA
401364292,NA
401364558,NA
401378871,NA
401364556,NA
401377921,NA
401364296,NA
401364559,NA
401364294,NA
401378891,NA
401376501,NA
401376475,NA
401376456,NA
401376438,NA
401376420,NA
401376101,NA
401375589,NA
401375318,NA
401375317,NA
401375316,NA
401375315,NA
401375131,NA
401375130,NA
401375128,NA
401375127,NA
401369571,NA
401369569,NA
401367821,NA
401376100,NA
401373992,NA
401387143,NA
401379074,NA
401373993,NA
401379098,NA
401373996,NA
401369567,NA
401369570,NA
401364293,NA
401364557,NA
401410621,NA
401408071,NA
401377965,NA
401377836,NA
401375434,NA
401375433,NA
401375432,NA
401375129,NA
401373994,NA
401369572,NA
401364295,NA
401379196,NA
401379057,NA
401377894,NA
401373995,NA
401379123,NA
401373991,NA
401408072,NA
401364665,NA
401364664,NA
401368078,NA
401364667,NA
401364666,NA
401377835,NA
401368095,NA
401364668,NA
401378389,NA
401368077,NA
401377833,NA
401409280,NA
401405814,NA
401379800,NA
401377834,NA
401374793,NA
401374792,NA
401374490,NA
401374199,NA
401374198,NA
401372896,NA
401367688,NA
401367687,NA
401367686,NA
401367683,NA
401374196,NA
401404583,NA
401379203,NA
401374795,NA
401374493,NA
401374492,NA
401374491,NA
401411790,NA
401368079,NA
401405192,NA
401374197,NA
401410526,NA
401367685,NA
401367684,NA
401374195,NA
401408012,NA
401408230,NA
401404210,NA
401408250,NA
401374948,NA
401374794,NA
401374791,NA
401374790,NA
401409553,NA
401408070,NA
401410870,NA
401402192,NA
401410927,NA
401402790,NA
401410917,NA
401403510,NA
401364555,NA
401407133,NA
401402877,NA
401374642,NA
401364550,NA
401364291,NA
401405786,NA
401405371,NA
401404582,NA
401402151,NA
401402040,NA
401379420,NA
401379374,NA
401379292,NA
401405387,NA
401402876,NA
401399159,NA
401379270,NA
401402871,NA
401379022,NA
401379007,NA
401405290,NA
401408052,NA
401378388,NA
401369561,NA
401375123,NA
401364285,NA
401382144,NA
401378387,NA
401382147,NA
401369564,NA
401410611,NA
401377832,NA
401364289,NA
401369563,NA
401364288,NA
401382145,NA
401382146,NA
401379809,NA
401364554,NA
401364553,NA
401364290,NA
401382143,NA
401364549,NA
401364287,NA
401364551,NA
401369560,NA
401382142,NA
401379894,NA
401379750,NA
401375126,NA
401374489,NA
401374487,NA
401367577,NA
401367576,NA
401367575,NA
401367574,NA
401367573,NA
401364552,NA
401376448,NA
401376430,NA
401376099,NA
401376098,NA
401374488,NA
401374194,NA
401364286,NA
401369565,NA
401369562,NA
401374486,NA
401374944,NA
401374665,NA
401375587,NA
401368075,NA
401375122,NA
401368174,NA
401379056,NA
401374484,NA
401374193,NA
401379073,NA
401375755,NA
401375314,NA
401374947,NA
401374946,NA
401374943,NA
401367906,NA
401367904,NA
401364661,NA
401364659,NA
401374662,NA
401374190,NA
401367905,NA
401377943,NA
401367908,NA
401384271,NA
401379404,NA
401378020,NA
401377893,NA
401377828,NA
401375759,NA
401375758,NA
401374945,NA
401374784,NA
401374661,NA
401373989,NA
401367815,NA
401364662,NA
401364660,NA
401376500,NA
401379436,NA
401368076,NA
401379353,NA
401379316,NA
401379269,NA
401379177,NA
401379122,NA
401378870,NA
401377964,NA
401377829,NA
401375756,NA
401375754,NA
401375586,NA
401375585,NA
401375431,NA
401372895,NA
401368173,NA
401367907,NA
401367820,NA
401367818,NA
401364663,NA
401374785,NA
401375313,NA
401368072,NA
401383546,NA
401379291,NA
401379211,NA
401379160,NA
401379097,NA
401379006,NA
401378971,NA
401377920,NA
401377831,NA
401377212,NA
401376466,NA
401376396,NA
401376383,NA
401376377,NA
401376097,NA
401376096,NA
401376095,NA
401376094,NA
401375757,NA
401375584,NA
401375430,NA
401375429,NA
401375428,NA
401375312,NA
401375311,NA
401374789,NA
401374788,NA
401374787,NA
401374786,NA
401374663,NA
401374485,NA
401374191,NA
401373990,NA
401373988,NA
401373987,NA
401368171,NA
401368074,NA
401367819,NA
401367817,NA
401367816,NA
401367681,NA
401367680,NA
401367679,NA
401378991,NA
401368073,NA
401381154,NA
401377830,NA
401375125,NA
401375124,NA
401373986,NA
401373985,NA
401368172,NA
401367682,NA
401367677,NA
401376455,NA
401378917,NA
401382141,NA
401382140,NA
401382139,NA
401382138,NA
401382136,NA
401382137,NA
401364543,NA
401379799,NA
401378386,NA
401376413,NA
401376093,NA
401376092,NA
401368170,NA
401367572,NA
401367571,NA
401367570,NA
401367569,NA
401379332,NA
401379770,NA
401374192,NA
401379749,NA
401374942,NA
401374941,NA
401374940,NA
401374939,NA
401374938,NA
401367901,NA
401367899,NA
401367902,NA
401367903,NA
401374659,NA
401374656,NA
401364658,NA
401364657,NA
401364655,NA
401364548,NA
401374657,NA
401364281,NA
401374660,NA
401364282,NA
401369554,NA
401377942,NA
401375749,NA
401375583,NA
401375581,NA
401375580,NA
401367900,NA
401367813,NA
401364656,NA
401364284,NA
401378033,NA
401376089,NA
401375753,NA
401375750,NA
401373983,NA
401368168,NA
401364544,NA
401369557,NA
401364547,NA
401369556,NA
401378939,NA
401378905,NA
401377963,NA
401376491,NA
401376482,NA
401376454,NA
401376447,NA
401376091,NA
401376088,NA
401375752,NA
401375751,NA
401375582,NA
401375310,NA
401375309,NA
401375120,NA
401375119,NA
401375118,NA
401375117,NA
401369566,NA
401369559,NA
401369555,NA
401368169,NA
401368166,NA
401364546,NA
401364545,NA
401364542,NA
401379176,NA
401379096,NA
401375427,NA
401375424,NA
401364283,NA
401408550,NA
401369553,NA
401405389,NA
401379121,NA
401379055,NA
401377919,NA
401376090,NA
401375426,NA
401375425,NA
401375121,NA
401367812,NA
401367811,NA
401368167,NA
401376465,NA
401373984,NA
401373982,NA
401373981,NA
401373980,NA
401373979,NA
401374658,NA
401367814,NA
401403790,NA
401408540,NA
401368070,NA
401408551,NA
401368068,NA
401379808,NA
401377825,NA
401368069,NA
401377824,NA
401368071,NA
401406593,NA
401379390,NA
401379352,NA
401377827,NA
401374783,NA
401374483,NA
401374480,NA
401374478,NA
401374188,NA
401374186,NA
401367676,NA
401367675,NA
401367674,NA
401367673,NA
401367672,NA
401374189,NA
401404191,NA
401409050,NA
401379331,NA
401379210,NA
401377826,NA
401374782,NA
401374481,NA
401374479,NA
401374187,NA
401372894,NA
401398633,NA
401379159,NA
401374482,NA
401408945,NA
401374185,NA
401406905,NA
401367810,NA
401367671,NA
401409185,NA
401374937,NA
401408906,NA
401401502,NA
401400270,NA
401377823,NA
401374780,NA
401368096,NA
401374781,NA
401403748,NA
401403668,NA
401374779,NA
401374778,NA
401400269,NA
401402874,NA
401408990,NA
401402875,NA
401402870,NA
401406711,NA
401374655,NA
401403795,NA
401364280,NA
401408018,NA
401405813,NA
401405370,NA
401405362,NA
401405360,NA
401401112,NA
401399130,NA
401379092,NA
401405368,NA
401403749,NA
401384436,NA
401382346,NA
401379314,NA
401379290,NA
401379268,NA
401364541,NA
401379373,NA
401379021,NA
401378990,NA
401378970,NA
401402802,NA
401401110,NA
401379118,NA
401402872,NA
401382453,NA
401375726,NA
401406709,NA
401382085,NA
401382135,NA
401369549,NA
401407947,NA
401364279,NA
401369548,NA
401382134,NA
401376499,NA
401364275,NA
401364274,NA
401368067,NA
401401130,NA
401382131,NA
401378916,NA
401364540,NA
401382196,NA
401369547,NA
401364277,NA
401382133,NA
401364276,NA
401382650,NA
401369552,NA
401404474,NA
401379798,NA
401379748,NA
401378384,NA
401376474,NA
401376446,NA
401376086,NA
401374476,NA
401369551,NA
401368164,NA
401367566,NA
401367564,NA
401364536,NA
401368165,NA
401378385,NA
401364538,NA
401379769,NA
401376481,NA
401376429,NA
401374474,NA
401374181,NA
401367567,NA
401367565,NA
401364539,NA
401376087,NA
401369546,NA
401364278,NA
401374475,NA
401372893,NA
401369550,NA
401367568,NA
401374936,NA
401374935,NA
401374472,NA
401375116,NA
401374934,NA
401379141,NA
401374184,NA
401379267,NA
401375743,NA
401374933,NA
401374932,NA
401368065,NA
401367898,NA
401367897,NA
401367896,NA
401367808,NA
401364654,NA
401364653,NA
401373973,NA
401367894,NA
401379435,NA
401379312,NA
401378969,NA
401376083,NA
401375748,NA
401375747,NA
401375112,NA
401374654,NA
401374653,NA
401374652,NA
401374651,NA
401374650,NA
401367895,NA
401367807,NA
401364652,NA
401364651,NA
401364650,NA
401367666,NA
401379072,NA
401378032,NA
401378019,NA
401377941,NA
401377821,NA
401377818,NA
401375746,NA
401375745,NA
401375579,NA
401375423,NA
401375420,NA
401375306,NA
401374774,NA
401374183,NA
401368163,NA
401368162,NA
401367809,NA
401373974,NA
401375307,NA
401368064,NA
401381663,NA
401381656,NA
401379419,NA
401379289,NA
401379209,NA
401379158,NA
401379120,NA
401379095,NA
401379054,NA
401379020,NA
401379005,NA
401378989,NA
401377892,NA
401377822,NA
401377820,NA
401376412,NA
401376403,NA
401376390,NA
401376364,NA
401376085,NA
401376082,NA
401375578,NA
401375577,NA
401375576,NA
401375422,NA
401375421,NA
401375305,NA
401375115,NA
401375113,NA
401374777,NA
401374775,NA
401374773,NA
401374772,NA
401374473,NA
401374180,NA
401373978,NA
401373977,NA
401373976,NA
401368066,NA
401367804,NA
401367669,NA
401367667,NA
401377819,NA
401375744,NA
401367805,NA
401379403,NA
401378961,NA
401377918,NA
401376084,NA
401375114,NA
401374776,NA
401374182,NA
401367670,NA
401367668,NA
401375308,NA
401373975,NA
401367806,NA
401379389,NA
401382129,NA
401382130,NA
401382197,NA
401382128,NA
401368159,NA
401376081,NA
401378383,NA
401382127,NA
401402054,NA
401402053,NA
401379827,NA
401379807,NA
401379768,NA
401379747,NA
401376473,NA
401376428,NA
401376419,NA
401376080,NA
401368161,NA
401368160,NA
401367563,NA
401376480,NA
401367560,NA
401406557,NA
401376498,NA
401404531,NA
401367562,NA
401367561,NA
401407052,NA
401374930,NA
401374927,NA
401374649,NA
401367889,NA
401382090,NA
401375742,NA
401375737,NA
401374929,NA
401374928,NA
401374648,NA
401374647,NA
401374645,NA
401367893,NA
401367892,NA
401367891,NA
401364270,NA
401364529,NA
401402211,NA
401378915,NA
401376759,NA
401375741,NA
401375740,NA
401375739,NA
401375575,NA
401375574,NA
401375573,NA
401375572,NA
401374646,NA
401369543,NA
401369539,NA
401368157,NA
401367803,NA
401367801,NA
401364532,NA
401364531,NA
401364273,NA
401375738,NA
401364533,NA
401369540,NA
401364534,NA
401364272,NA
401364271,NA
401376079,NA
401376078,NA
401376077,NA
401376076,NA
401375304,NA
401375303,NA
401375302,NA
401375301,NA
401375111,NA
401375109,NA
401375108,NA
401375107,NA
401369545,NA
401368158,NA
401367890,NA
401367802,NA
401375419,NA
401379053,NA
401364530,NA
401369541,NA
401369542,NA
401369544,NA
401379195,NA
401379094,NA
401377962,NA
401377891,NA
401375418,NA
401375417,NA
401375416,NA
401367799,NA
401367800,NA
401406410,NA
401379175,NA
401375110,NA
401379071,NA
401378857,NA
401377917,NA
401364649,NA
401364646,NA
401364648,NA
401364645,NA
401368060,NA
401377813,NA
401374471,NA
401373970,NA
401364647,NA
401377814,NA
401368061,NA
401368062,NA
401368058,NA
401368059,NA
401373969,NA
401379859,NA
401377816,NA
401377815,NA
401374770,NA
401374470,NA
401374469,NA
401374468,NA
401374467,NA
401374179,NA
401374176,NA
401373972,NA
401373971,NA
401372892,NA
401367663,NA
401367662,NA
401367661,NA
401367659,NA
401364528,NA
401373967,NA
401367664,NA
401405155,NA
401381662,NA
401381655,NA
401379330,NA
401379208,NA
401379157,NA
401377817,NA
401374771,NA
401374178,NA
401374177,NA
401373968,NA
401406793,NA
401374767,NA
401374175,NA
401367875,NA
401402033,NA
401402848,NA
401374926,NA
401400262,NA
401398459,NA
401374766,NA
401374768,NA
401374769,NA
401405191,NA
401402154,NA
401398591,NA
401406290,NA
401400370,NA
401402849,NA
401407370,NA
401398904,NA
401364269,NA
401402070,NA
401376445,NA
401402150,NA
401404190,NA
401379372,NA
401379310,NA
401379288,NA
401405363,NA
401402052,NA
401373087,NA
401405450,NA
401405369,NA
401404475,NA
401402846,NA
401402794,NA
401402010,NA
401376587,NA
401376490,NA
401379418,NA
401402011,NA
401401139,NA
401376389,NA
401379069,NA
401406330,NA
401405383,NA
401404427,NA
401404216,NA
401379091,NA
401376464,NA
401376427,NA
401376395,NA
