id,tournamentId
401369217,NA
401365300,NA
401365077,NA
401371918,NA
401371633,NA
401371439,NA
401370006,NA
401371437,NA
401369860,NA
401371901,NA
401371838,NA
401371818,NA
401396269,NA
401371863,NA
401396290,NA
401372317,NA
401372328,NA
401372235,NA
401396268,NA
401372243,NA
401372224,NA
401369967,NA
401385923,NA
401378567,NA
401370993,NA
401373051,NA
401371890,NA
401369221,NA
401372469,NA
401371727,NA
401365641,NA
401384954,NA
401383809,NA
401378832,NA
401372655,NA
401372144,NA
401371212,NA
401371175,NA
401372551,NA
401396691,NA
401373831,NA
401372324,NA
401371302,NA
401385927,NA
401376708,NA
401373382,NA
401372754,NA
401372645,NA
401372190,NA
401372119,NA
401371958,NA
401371946,NA
401371851,NA
401370045,NA
401365305,NA
401365302,NA
401372826,NA
401369220,NA
401373839,NA
401372379,NA
401372259,NA
401371441,NA
401365640,NA
401365639,NA
401365638,NA
401365637,NA
401372533,NA
401372474,NA
401371877,NA
401371442,NA
401376709,NA
401371300,NA
401372485,NA
401371211,NA
401371810,NA
401373880,NA
401373518,NA
401385914,NA
401371786,NA
401371582,NA
401370973,NA
401372441,NA
401371076,NA
401365303,NA
401373808,NA
401371086,NA
401365304,NA
401371775,NA
401370063,NA
401372631,NA
401371064,NA
401372846,NA
401365078,NA
401373029,NA
401365306,NA
401376696,NA
401371303,NA
401372395,NA
401376692,NA
401376694,NA
401376695,NA
401373520,NA
401396710,NA
401372923,NA
401371121,NA
401373519,NA
401369899,NA
401372171,NA
401376687,NA
401376690,NA
401376689,NA
401376691,NA
401397437,NA
401393885,NA
401378594,NA
401371634,NA
401371304,NA
401373861,NA
401372318,NA
401369222,NA
401398370,NA
401372278,NA
401369988,NA
401398430,NA
401371176,NA
401364710,NA
401397837,NA
401371122,NA
401377691,NA
401371635,NA
401364709,NA
401373521,NA
401398431,NA
401374418,NA
401371112,NA
401365307,NA
401372608,NA
401372355,NA
401365080,NA
401386567,NA
401371062,NA
401396690,NA
401373648,NA
401373522,NA
401372167,NA
401398463,NA
401372140,NA
401364842,NA
401364841,NA
401373524,NA
401364839,NA
401372176,NA
401364712,NA
401369224,NA
401365079,NA
401365082,NA
401373525,NA
401364843,NA
401398970,NA
401370994,NA
401398351,NA
401396730,NA
401376557,NA
401373216,NA
401371852,NA
401370883,NA
401370865,NA
401370856,NA
401370847,NA
401370816,NA
401365501,NA
401365499,NA
401365410,NA
401365408,NA
401365407,NA
401365081,NA
401377694,NA
401377692,NA
401374303,NA
401372129,NA
401370112,NA
401369225,NA
401382670,NA
401371305,NA
401369933,NA
401372035,NA
401370983,NA
401378651,NA
401371891,NA
401372268,NA
401369916,NA
401365084,NA
401364840,NA
401372163,NA
401365409,NA
401377693,NA
401372918,NA
401372120,NA
401371932,NA
401370952,NA
401370943,NA
401369952,NA
401365500,NA
401365497,NA
401365083,NA
401381766,NA
401372679,NA
401382270,NA
401377976,NA
401373523,NA
401372256,NA
401372145,NA
401369223,NA
401372114,NA
401377367,NA
401371636,NA
401372331,NA
401370961,NA
401385924,NA
401367422,NA
401398630,NA
401372993,NA
401372781,NA
401371947,NA
401371063,NA
401369227,NA
401368236,NA
401368235,NA
401368234,NA
401367423,NA
401365757,NA
401365754,NA
401365498,NA
401372827,NA
401371445,NA
401367425,NA
401381756,NA
401373301,NA
401371449,NA
401371447,NA
401367427,NA
401367426,NA
401365644,NA
401365643,NA
401373195,NA
401377368,NA
401372708,NA
401372611,NA
401372534,NA
401372490,NA
401371448,NA
401373652,NA
401372416,NA
401373649,NA
401371213,NA
401377369,NA
401377391,NA
401373008,NA
401369226,NA
401365759,NA
401372755,NA
401372156,NA
401374415,NA
401372978,NA
401372656,NA
401369228,NA
401368237,NA
401365760,NA
401365758,NA
401365756,NA
401365755,NA
401373862,NA
401371444,NA
401372811,NA
401372442,NA
401367424,NA
401365645,NA
401365642,NA
401373470,NA
401373261,NA
401373653,NA
401373651,NA
401371446,NA
401371144,NA
401377390,NA
401373650,NA
401371857,NA
401386796,NA
401371638,NA
401370807,NA
401369230,NA
401369229,NA
401371637,NA
401370857,NA
401370848,NA
401365414,NA
401365412,NA
401365312,NA
401385915,NA
401370884,NA
401370874,NA
401365413,NA
401398460,NA
401365411,NA
401365310,NA
401365309,NA
401397836,NA
401365415,NA
401365311,NA
401365308,NA
401368352,NA
401398910,NA
401373527,NA
401368356,NA
401373529,NA
401377697,NA
401373530,NA
401381749,NA
401365504,NA
401400470,NA
401381741,NA
401373092,NA
401372709,NA
401368241,NA
401368240,NA
401367429,NA
401365089,NA
401365086,NA
401372828,NA
401372491,NA
401368243,NA
401367433,NA
401365648,NA
401365085,NA
401373336,NA
401372417,NA
401371453,NA
401370103,NA
401367428,NA
401364717,NA
401397592,NA
401367431,NA
401373196,NA
401372767,NA
401371452,NA
401370083,NA
401370008,NA
401365090,NA
401377696,NA
401368354,NA
401365650,NA
401372593,NA
401372511,NA
401371454,NA
401364716,NA
401373658,NA
401377394,NA
401369968,NA
401371306,NA
401377392,NA
401368355,NA
401377695,NA
401373526,NA
401381715,NA
401372756,NA
401368239,NA
401365647,NA
401365505,NA
401365087,NA
401372732,NA
401368242,NA
401365502,NA
401365088,NA
401373656,NA
401373528,NA
401373239,NA
401372689,NA
401370027,NA
401367430,NA
401365503,NA
401364715,NA
401364713,NA
401368238,NA
401373277,NA
401373217,NA
401372999,NA
401371145,NA
401367432,NA
401365506,NA
401373471,NA
401371177,NA
401365649,NA
401365646,NA
401377393,NA
401371307,NA
401373657,NA
401364714,NA
401373655,NA
401372443,NA
401371455,NA
401371214,NA
401373654,NA
401364357,NA
401377699,NA
401364358,NA
401369917,NA
401367277,NA
401400261,NA
401381777,NA
401377698,NA
401369723,NA
401369631,NA
401369329,NA
401367281,NA
401367279,NA
401365767,NA
401400952,NA
401369721,NA
401364356,NA
401398950,NA
401369900,NA
401398909,NA
401367278,NA
401377395,NA
401369722,NA
401365763,NA
401369630,NA
401365764,NA
401365316,NA
401400496,NA
401383805,NA
401369724,NA
401369632,NA
401369231,NA
401365765,NA
401365761,NA
401365315,NA
401365314,NA
401365762,NA
401372707,NA
401369328,NA
401364360,NA
401390830,NA
401382338,NA
401365417,NA
401373138,NA
401371450,NA
401399150,NA
401371639,NA
401380975,NA
401376575,NA
401373159,NA
401364359,NA
401398462,NA
401365416,NA
401368357,NA
401365418,NA
401365419,NA
401401030,NA
401368358,NA
401369861,NA
401368359,NA
401364845,NA
401368360,NA
401364844,NA
401373533,NA
401364722,NA
401373531,NA
401365093,NA
401385997,NA
401381731,NA
401376558,NA
401373093,NA
401370064,NA
401370028,NA
401369237,NA
401369232,NA
401365096,NA
401365092,NA
401365091,NA
401364846,NA
401364361,NA
401364355,NA
401369236,NA
401364847,NA
401377700,NA
401369934,NA
401373532,NA
401373337,NA
401371113,NA
401369234,NA
401365095,NA
401365094,NA
401373659,NA
401364720,NA
401364719,NA
401364362,NA
401368361,NA
401377702,NA
401364848,NA
401364849,NA
401373535,NA
401401508,NA
401402025,NA
401402132,NA
401373534,NA
401401010,NA
401377703,NA
401377701,NA
401370700,NA
401370697,NA
401370696,NA
401370113,NA
401368247,NA
401368244,NA
401365771,NA
401365770,NA
401365769,NA
401365511,NA
401365510,NA
401365509,NA
401365508,NA
401365507,NA
401369233,NA
401372576,NA
401370084,NA
401368246,NA
401381757,NA
401376576,NA
401373175,NA
401373160,NA
401373115,NA
401369969,NA
401367286,NA
401367282,NA
401364363,NA
401402063,NA
401400990,NA
401386290,NA
401380990,NA
401370699,NA
401368245,NA
401367283,NA
401365774,NA
401365773,NA
401365772,NA
401365768,NA
401365424,NA
401365422,NA
401365421,NA
401367285,NA
401367284,NA
401364850,NA
401364721,NA
401364718,NA
401402090,NA
401377400,NA
401364366,NA
401364364,NA
401384882,NA
401384883,NA
401370701,NA
401386322,NA
401384884,NA
401386323,NA
401373289,NA
401370892,NA
401370875,NA
401370838,NA
401370829,NA
401370817,NA
401369636,NA
401368249,NA
401367436,NA
401367435,NA
401364365,NA
401367439,NA
401402244,NA
401402243,NA
401372812,NA
401372768,NA
401372757,NA
401371460,NA
401371457,NA
401371456,NA
401367438,NA
401367434,NA
401365652,NA
401365651,NA
401384885,NA
401373262,NA
401377397,NA
401372444,NA
401372418,NA
401371308,NA
401377704,NA
401377399,NA
401373664,NA
401372710,NA
401402012,NA
401386321,NA
401369634,NA
401368248,NA
401367437,NA
401365653,NA
401373218,NA
401373661,NA
401372620,NA
401373663,NA
401373662,NA
401373660,NA
401371146,NA
401373536,NA
401384888,NA
401384889,NA
401381742,NA
401376559,NA
401384886,NA
401373537,NA
401365097,NA
401381732,NA
401373094,NA
401369727,NA
401369726,NA
401369725,NA
401368253,NA
401368252,NA
401368251,NA
401368250,NA
401365321,NA
401384887,NA
401364724,NA
401373338,NA
401369728,NA
401365320,NA
401365319,NA
401365318,NA
401368362,NA
401369862,NA
401364369,NA
401371309,NA
401377403,NA
401368364,NA
401364855,NA
401368363,NA
401377706,NA
401368366,NA
401364852,NA
401373539,NA
401364853,NA
401364856,NA
401373538,NA
401364723,NA
401373540,NA
401384913,NA
401370104,NA
401369638,NA
401365778,NA
401365775,NA
401364857,NA
401371463,NA
401370893,NA
401370818,NA
401369953,NA
401365655,NA
401365515,NA
401364851,NA
401377705,NA
401370839,NA
401370830,NA
401370704,NA
401370065,NA
401369639,NA
401368365,NA
401368254,NA
401365777,NA
401365776,NA
401365102,NA
401364368,NA
401384912,NA
401372849,NA
401367445,NA
401367443,NA
401365656,NA
401365516,NA
401365098,NA
401377708,NA
401373775,NA
401373667,NA
401373666,NA
401373302,NA
401373278,NA
401373161,NA
401373139,NA
401372794,NA
401372711,NA
401372594,NA
401371465,NA
401371464,NA
401370876,NA
401370707,NA
401369989,NA
401369641,NA
401367289,NA
401365658,NA
401365514,NA
401365513,NA
401365512,NA
401373263,NA
401370706,NA
401370703,NA
401402730,NA
401402505,NA
401373198,NA
401367440,NA
401369243,NA
401373116,NA
401378652,NA
401373176,NA
401369640,NA
401384911,NA
401377402,NA
401372758,NA
401369901,NA
401369731,NA
401369730,NA
401369240,NA
401367350,NA
401403070,NA
401372419,NA
401372690,NA
401371461,NA
401371179,NA
401369729,NA
401369238,NA
401367351,NA
401365657,NA
401402792,NA
401373668,NA
401373665,NA
401371466,NA
401371462,NA
401369880,NA
401364725,NA
401384910,NA
401376577,NA
401364854,NA
401372813,NA
401369242,NA
401371217,NA
401377404,NA
401377401,NA
401364367,NA
401377707,NA
401368255,NA
401367442,NA
401365779,NA
401365101,NA
401402804,NA
401378595,NA
401367441,NA
401365780,NA
401373052,NA
401372577,NA
401369642,NA
401369241,NA
401365100,NA
401364726,NA
401373072,NA
401372492,NA
401367444,NA
401365659,NA
401373669,NA
401364727,NA
401377405,NA
401402502,NA
401364371,NA
401364372,NA
401364370,NA
401368257,NA
401365326,NA
401368256,NA
401365327,NA
401365324,NA
401369239,NA
401377709,NA
401368259,NA
401365428,NA
401365427,NA
401365425,NA
401377406,NA
401372512,NA
401368258,NA
401369732,NA
401367288,NA
401365325,NA
401365323,NA
401365426,NA
401370702,NA
401402060,NA
401381716,NA
401378596,NA
401402041,NA
401381743,NA
401376560,NA
401373339,NA
401373095,NA
401368260,NA
401380976,NA
401373140,NA
401402039,NA
401402029,NA
401378653,NA
401382731,NA
401373177,NA
401373117,NA
401365654,NA
401403250,NA
401371216,NA
401368261,NA
401373776,NA
401373073,NA
401372578,NA
401372595,NA
401368367,NA
401364861,NA
401402814,NA
401368368,NA
401364859,NA
401368369,NA
401364858,NA
401364373,NA
401402176,NA
401400970,NA
401365432,NA
401364375,NA
401373542,NA
401370009,NA
401369249,NA
401369248,NA
401369246,NA
401369245,NA
401369244,NA
401365786,NA
401365785,NA
401365784,NA
401365783,NA
401365431,NA
401365429,NA
401365108,NA
401365107,NA
401365106,NA
401365105,NA
401365104,NA
401365103,NA
401399156,NA
401402043,NA
401386568,NA
401369881,NA
401367352,NA
401364860,NA
401368370,NA
401367353,NA
401364731,NA
401364729,NA
401364374,NA
401373541,NA
401400971,NA
401365782,NA
401365433,NA
401373670,NA
401370066,NA
401364377,NA
401364862,NA
401373544,NA
401402159,NA
401370712,NA
401377714,NA
401377712,NA
401377710,NA
401373241,NA
401370710,NA
401370709,NA
401370708,NA
401369970,NA
401369647,NA
401369646,NA
401369645,NA
401365788,NA
401365787,NA
401365519,NA
401365518,NA
401365517,NA
401365430,NA
401364863,NA
401373053,NA
401370711,NA
401404580,NA
401378799,NA
401377713,NA
401377711,NA
401367356,NA
401367355,NA
401367354,NA
401373543,NA
401370114,NA
401370046,NA
401369918,NA
401368371,NA
401364864,NA
401364376,NA
401402996,NA
401377407,NA
401371472,NA
401371467,NA
401364730,NA
401369644,NA
401369643,NA
401364728,NA
401371311,NA
401377410,NA
401377412,NA
401377411,NA
401364379,NA
401398458,NA
401398907,NA
401369247,NA
401377408,NA
401381750,NA
401367446,NA
401402174,NA
401381744,NA
401376561,NA
401373545,NA
401373096,NA
401372782,NA
401372733,NA
401372712,NA
401372691,NA
401372659,NA
401370713,NA
401368267,NA
401368266,NA
401368263,NA
401368262,NA
401365521,NA
401365520,NA
401372829,NA
401376553,NA
401371469,NA
401371468,NA
401368265,NA
401368264,NA
401367450,NA
401367449,NA
401365663,NA
401365661,NA
401373199,NA
401365662,NA
401373220,NA
401372795,NA
401372445,NA
401371471,NA
401371470,NA
401367447,NA
401364378,NA
401373675,NA
401373674,NA
401373673,NA
401371219,NA
401371218,NA
401371180,NA
401373672,NA
401373340,NA
401367448,NA
401365660,NA
401367451,NA
401377409,NA
401372513,NA
401372420,NA
401373671,NA
401364381,NA
401364380,NA
401365114,NA
401365332,NA
401365331,NA
401365330,NA
401365329,NA
401365790,NA
401365112,NA
401365789,NA
401364733,NA
401368373,NA
401371149,NA
401377417,NA
401364868,NA
401377418,NA
401377415,NA
401369863,NA
401368372,NA
401364382,NA
401377716,NA
401364869,NA
401368374,NA
401373546,NA
401364871,NA
401368375,NA
401373548,NA
401364867,NA
401365791,NA
401372660,NA
401370894,NA
401370808,NA
401369651,NA
401368269,NA
401365522,NA
401364865,NA
401377717,NA
401373242,NA
401370866,NA
401370840,NA
401370719,NA
401370714,NA
401369736,NA
401369735,NA
401369734,NA
401369733,NA
401367452,NA
401365666,NA
401365526,NA
401365525,NA
401365437,NA
401365435,NA
401365110,NA
401364383,NA
401365792,NA
401373290,NA
401371474,NA
401370849,NA
401370716,NA
401370010,NA
401368270,NA
401367456,NA
401365667,NA
401365524,NA
401365523,NA
401368268,NA
401364866,NA
401381669,NA
401377715,NA
401377413,NA
401373777,NA
401373679,NA
401373118,NA
401372769,NA
401372692,NA
401371476,NA
401371473,NA
401369990,NA
401369650,NA
401369255,NA
401369250,NA
401368376,NA
401365436,NA
401365434,NA
401371643,NA
401370047,NA
401365793,NA
401365109,NA
401381767,NA
401373264,NA
401372612,NA
401371642,NA
401371640,NA
401369254,NA
401369253,NA
401367455,NA
401367360,NA
401365665,NA
401365111,NA
401364734,NA
401381758,NA
401371641,NA
401370715,NA
401367454,NA
401364737,NA
401377414,NA
401372759,NA
401371475,NA
401370029,NA
401364870,NA
401364735,NA
401373178,NA
401373162,NA
401373141,NA
401369935,NA
401377718,NA
401373678,NA
401372783,NA
401372734,NA
401370718,NA
401369252,NA
401369251,NA
401368273,NA
401368272,NA
401368271,NA
401367358,NA
401372446,NA
401371220,NA
401369954,NA
401367359,NA
401365664,NA
401373680,NA
401371477,NA
401371222,NA
401364736,NA
401377416,NA
401373676,NA
401371478,NA
401371181,NA
401373677,NA
401373547,NA
401369648,NA
401365668,NA
401380991,NA
401372579,NA
401373279,NA
401373054,NA
401365113,NA
401373200,NA
401367457,NA
401367453,NA
401370717,NA
401372535,NA
401369649,NA
401371221,NA
401372421,NA
401373550,NA
401364385,NA
401377719,NA
401373097,NA
401369652,NA
401365333,NA
401385998,NA
401373341,NA
401365337,NA
401365336,NA
401365335,NA
401365334,NA
401364384,NA
401372713,NA
401373549,NA
401376562,NA
401367361,NA
401381717,NA
401364387,NA
401399068,NA
401365794,NA
401369971,NA
401370877,NA
401370850,NA
401405168,NA
401404466,NA
401402800,NA
401402013,NA
401369739,NA
401365795,NA
401365442,NA
401365441,NA
401402042,NA
401369740,NA
401378654,NA
401364386,NA
401406555,NA
401403752,NA
401398631,NA
401371215,NA
401370895,NA
401370867,NA
401370809,NA
401369738,NA
401369260,NA
401365440,NA
401365439,NA
401365438,NA
401371451,NA
401403791,NA
401402850,NA
401402031,NA
401402027,NA
401376578,NA
401373142,NA
401373119,NA
401405232,NA
401402851,NA
401402643,NA
401399158,NA
401369737,NA
401402997,NA
401368378,NA
401369882,NA
401368377,NA
401364389,NA
401377720,NA
401368380,NA
401403743,NA
401367362,NA
401368379,NA
401364874,NA
401402410,NA
401400972,NA
401406794,NA
401365118,NA
401403071,NA
401402450,NA
401402046,NA
401401114,NA
401377721,NA
401370085,NA
401369261,NA
401369259,NA
401369258,NA
401369256,NA
401365120,NA
401365119,NA
401365115,NA
401364873,NA
401364872,NA
401364388,NA
401405189,NA
401369257,NA
401365116,NA
401370011,NA
401364742,NA
401373681,NA
401364741,NA
401373551,NA
401365117,NA
401364738,NA
401364878,NA
401373554,NA
401364877,NA
401364876,NA
401373553,NA
401373342,NA
401370724,NA
401370723,NA
401364875,NA
401405190,NA
401402047,NA
401400973,NA
401381745,NA
401381718,NA
401373552,NA
401373098,NA
401370722,NA
401370721,NA
401370720,NA
401370105,NA
401369902,NA
401369657,NA
401369656,NA
401369655,NA
401369654,NA
401369653,NA
401367366,NA
401365529,NA
401365528,NA
401365527,NA
401406590,NA
401368381,NA
401367365,NA
401367364,NA
401367363,NA
401370115,NA
401364390,NA
401369991,NA
401364740,NA
401364739,NA
401364391,NA
401381733,NA
401377722,NA
401406558,NA
401377422,NA
401364392,NA
401377423,NA
401377420,NA
401400491,NA
401373555,NA
401405167,NA
401370725,NA
401405379,NA
401402044,NA
401377723,NA
401373280,NA
401373243,NA
401373201,NA
401372735,NA
401372693,NA
401372661,NA
401368277,NA
401367459,NA
401367458,NA
401365531,NA
401365530,NA
401365446,NA
401365445,NA
401365444,NA
401365443,NA
401371482,NA
401371481,NA
401367463,NA
401367461,NA
401365338,NA
401373304,NA
401372784,NA
401372536,NA
401371645,NA
401371483,NA
401371480,NA
401371479,NA
401368276,NA
401368275,NA
401368274,NA
401367462,NA
401367460,NA
401365672,NA
401365670,NA
401365669,NA
401371647,NA
401371646,NA
401371644,NA
401373221,NA
401403793,NA
401403792,NA
401377724,NA
401372840,NA
401372493,NA
401372447,NA
401372422,NA
401371484,NA
401371223,NA
401371150,NA
401373685,NA
401373684,NA
401373683,NA
401373682,NA
401372514,NA
401371312,NA
401377424,NA
401405380,NA
401402793,NA
401365671,NA
401377421,NA
401373686,NA
401364394,NA
401364393,NA
401365125,NA
401403770,NA
401370885,NA
401370858,NA
401370851,NA
401370841,NA
401370831,NA
401368279,NA
401368278,NA
401365797,NA
401365341,NA
401365340,NA
401365339,NA
401365124,NA
401364745,NA
401364884,NA
401368383,NA
401369864,NA
401368382,NA
401377427,NA
401377727,NA
401373557,NA
401364885,NA
401368384,NA
401377425,NA
401368386,NA
401367367,NA
401368385,NA
401373556,NA
401369919,NA
401369660,NA
401368282,NA
401365447,NA
401364397,NA
401365798,NA
401376563,NA
401369661,NA
401368281,NA
401367370,NA
401365536,NA
401365451,NA
401364880,NA
401373099,NA
401381734,NA
401377726,NA
401373343,NA
401372760,NA
401370731,NA
401370728,NA
401370086,NA
401369743,NA
401369742,NA
401369741,NA
401367465,NA
401365801,NA
401365450,NA
401365449,NA
401365123,NA
401364747,NA
401369266,NA
401365799,NA
401373120,NA
401372662,NA
401371488,NA
401371487,NA
401370730,NA
401368280,NA
401367469,NA
401367468,NA
401367466,NA
401367464,NA
401365673,NA
401364743,NA
401373163,NA
401365126,NA
401364882,NA
401378655,NA
401378597,NA
401377977,NA
401373688,NA
401373244,NA
401373202,NA
401373074,NA
401372714,NA
401372694,NA
401372515,NA
401372494,NA
401371489,NA
401371485,NA
401370729,NA
401370727,NA
401370116,NA
401370106,NA
401369744,NA
401369265,NA
401365676,NA
401365532,NA
401365448,NA
401364879,NA
401373222,NA
401373055,NA
401371650,NA
401369267,NA
401365800,NA
401364396,NA
401372448,NA
401372423,NA
401371649,NA
401371648,NA
401370726,NA
401365535,NA
401365534,NA
401373558,NA
401373778,NA
401372770,NA
401369936,NA
401367368,NA
401364881,NA
401373179,NA
401376579,NA
401381759,NA
401372850,NA
401369662,NA
401369659,NA
401369658,NA
401369264,NA
401369262,NA
401365802,NA
401365533,NA
401365121,NA
401371183,NA
401364746,NA
401373291,NA
401371486,NA
401370067,NA
401368283,NA
401367467,NA
401367369,NA
401365677,NA
401365675,NA
401365674,NA
401371226,NA
401364883,NA
401373690,NA
401371490,NA
401371224,NA
401364744,NA
401373689,NA
401373687,NA
401372537,NA
401371225,NA
401377428,NA
401364395,NA
401377725,NA
401381719,NA
401369263,NA
401373691,NA
401365122,NA
401377426,NA
401377429,NA
401364399,NA
401373560,NA
401373559,NA
401370810,NA
401365346,NA
401365344,NA
401370859,NA
401368285,NA
401367371,NA
401365347,NA
401365345,NA
401365343,NA
401365803,NA
401377728,NA
401370852,NA
401368284,NA
401364398,NA
401372841,NA
401370886,NA
401405812,NA
401370832,NA
401377430,NA
401377729,NA
401368387,NA
401405169,NA
401402998,NA
401406797,NA
401403744,NA
401402801,NA
401400264,NA
401408548,NA
401408371,NA
401408013,NA
401406708,NA
401406670,NA
401403796,NA
401402610,NA
401402479,NA
401401149,NA
401400265,NA
401381852,NA
401378598,NA
401370048,NA
401369663,NA
401405188,NA
401373779,NA
401373143,NA
401373121,NA
401373075,NA
401373056,NA
401405378,NA
401403745,NA
401398913,NA
401398632,NA
401382339,NA
401380977,NA
401373180,NA
401373164,NA
401408372,NA
401403778,NA
401402465,NA
401398906,NA
401372621,NA
401402852,NA
401364887,NA
401405170,NA
401368388,NA
401369865,NA
401364401,NA
401364888,NA
401373561,NA
401373562,NA
401365804,NA
401364886,NA
401408650,NA
401405231,NA
401403072,NA
401402156,NA
401400931,NA
401377730,NA
401367372,NA
401365132,NA
401365131,NA
401365130,NA
401365129,NA
401365128,NA
401365127,NA
401406705,NA
401369992,NA
401367373,NA
401364400,NA
401368389,NA
401364751,NA
401364750,NA
401364749,NA
401408541,NA
401373692,NA
401364752,NA
401373565,NA
401364889,NA
401364892,NA
401373563,NA
401368390,NA
401365805,NA
401370737,NA
401373564,NA
401364403,NA
401408653,NA
401405311,NA
401401509,NA
401381751,NA
401377732,NA
401376564,NA
401373344,NA
401373100,NA
401370736,NA
401370735,NA
401370733,NA
401370732,NA
401370030,NA
401369955,NA
401369667,NA
401369666,NA
401369665,NA
401369664,NA
401367376,NA
401367375,NA
401365809,NA
401365807,NA
401365806,NA
401365541,NA
401365539,NA
401365538,NA
401365537,NA
401364891,NA
401364890,NA
401377731,NA
401371493,NA
401371492,NA
401368391,NA
401367374,NA
401365808,NA
401365540,NA
401364404,NA
401377733,NA
401369972,NA
401369903,NA
401377431,NA
401371495,NA
401371491,NA
401378800,NA
401371314,NA
401364406,NA
401377432,NA
401364402,NA
401377433,NA
401364405,NA
401369268,NA
401367470,NA
401372736,NA
401370896,NA
401370868,NA
401370833,NA
401370819,NA
401370811,NA
401370734,NA
401369271,NA
401369269,NA
401368289,NA
401368287,NA
401368286,NA
401367471,NA
401365455,NA
401365454,NA
401365453,NA
401365423,NA
401372715,NA
401369273,NA
401369270,NA
401367473,NA
401405381,NA
401402028,NA
401372847,NA
401372771,NA
401372596,NA
401371651,NA
401371494,NA
401369272,NA
401367475,NA
401367474,NA
401367472,NA
401365680,NA
401365679,NA
401365678,NA
401373281,NA
401373203,NA
401371653,NA
401371652,NA
401377734,NA
401373694,NA
401373245,NA
401373223,NA
401372830,NA
401372695,NA
401372449,NA
401372424,NA
401371654,NA
401365681,NA
401373697,NA
401373696,NA
401373695,NA
401372622,NA
401372495,NA
401371227,NA
401371184,NA
401371228,NA
401377434,NA
401371151,NA
401373693,NA
401409590,NA
401368288,NA
401365452,NA
401381721,NA
401376565,NA
401369747,NA
401369671,NA
401365351,NA
401364756,NA
401368291,NA
401365810,NA
401365350,NA
401365349,NA
401365348,NA
401365137,NA
401365134,NA
401365352,NA
401368290,NA
401364757,NA
401364754,NA
401364755,NA
401364897,NA
401371229,NA
401377435,NA
401364895,NA
401364899,NA
401377738,NA
401377438,NA
401370117,NA
401364409,NA
401364900,NA
401373570,NA
401377437,NA
401364902,NA
401371919,NA
401373569,NA
401373568,NA
401364901,NA
401364407,NA
401365811,NA
401377737,NA
401373566,NA
401369904,NA
401385999,NA
401367477,NA
401365543,NA
401365542,NA
401373101,NA
401372696,NA
401370738,NA
401369956,NA
401369746,NA
401369670,NA
401369669,NA
401368293,NA
401367378,NA
401365813,NA
401365812,NA
401365546,NA
401365459,NA
401364896,NA
401364408,NA
401377736,NA
401373266,NA
401372796,NA
401372761,NA
401371497,NA
401370741,NA
401369883,NA
401368295,NA
401367479,NA
401365684,NA
401365683,NA
401365136,NA
401365135,NA
401381703,NA
401380992,NA
401373699,NA
401373122,NA
401373076,NA
401372716,NA
401372580,NA
401371769,NA
401371657,NA
401371499,NA
401371496,NA
401370743,NA
401370742,NA
401369279,NA
401367476,NA
401365814,NA
401365682,NA
401365460,NA
401365458,NA
401365456,NA
401365138,NA
401364898,NA
401373224,NA
401370740,NA
401377436,NA
401376580,NA
401373863,NA
401373282,NA
401373246,NA
401373165,NA
401373144,NA
401370860,NA
401369278,NA
401367481,NA
401365685,NA
401365133,NA
401370739,NA
401369276,NA
401373181,NA
401372450,NA
401369973,NA
401369748,NA
401369275,NA
401365544,NA
401364893,NA
401364410,NA
401372737,NA
401372663,NA
401371230,NA
401371152,NA
401369668,NA
401369277,NA
401369274,NA
401368292,NA
401367480,NA
401365545,NA
401365457,NA
401381768,NA
401377735,NA
401373700,NA
401371655,NA
401371500,NA
401371231,NA
401370012,NA
401367478,NA
401367377,NA
401365686,NA
401373204,NA
401364894,NA
401373701,NA
401372842,NA
401372425,NA
401371498,NA
401371315,NA
401377439,NA
401373702,NA
401372613,NA
401371501,NA
401364753,NA
401373698,NA
401368294,NA
401370869,NA
401369717,NA
401373057,NA
401372496,NA
401364412,NA
401364411,NA
401373567,NA
401369745,NA
401377739,NA
401368297,NA
401368296,NA
401365815,NA
401370834,NA
401370812,NA
401365355,NA
401410619,NA
401370878,NA
401367381,NA
401367380,NA
401365816,NA
401365357,NA
401365356,NA
401365354,NA
401365353,NA
401369920,NA
401367379,NA
401381746,NA
401371656,NA
401377440,NA
401368392,NA
401403746,NA
401402193,NA
401411246,NA
401410916,NA
401410510,NA
401407270,NA
401402880,NA
401402803,NA
401402642,NA
401398594,NA
401381853,NA
401373240,NA
401373197,NA
401365548,NA
401364413,NA
401381692,NA
401373077,NA
401402035,NA
401381760,NA
401364758,NA
401378656,NA
401373123,NA
401403779,NA
401380993,NA
401373145,NA
401371148,NA
401368393,NA
401364759,NA
401402853,NA
401364905,NA
401368394,NA
401364414,NA
401368395,NA
401373573,NA
401373571,NA
401364904,NA
401364906,NA
401370049,NA
401401113,NA
401365818,NA
401365817,NA
401365144,NA
401365143,NA
401365142,NA
401365141,NA
401365140,NA
401364903,NA
401364416,NA
401370118,NA
401373572,NA
401377740,NA
401364762,NA
401364415,NA
401405171,NA
401373703,NA
401364761,NA
401364760,NA
401364417,NA
401364908,NA
401377742,NA
401364418,NA
401373574,NA
401373575,NA
401364909,NA
401371502,NA
401370747,NA
401370745,NA
401386003,NA
401381747,NA
401381722,NA
401377741,NA
401373102,NA
401370748,NA
401370746,NA
401370744,NA
401370087,NA
